video_id,senti_score
1iHhWh9FtsQ,0.39999999999999997
1im4DNEYzEM,0.0
1jOk8dk-qaU,1.0
1k2YJLF8BWk,1.0
1lWJXDG2i0A,0.75
1m49X1OZajw,1.0
1mjM7L7vtHQ,1.0
1mjlM_RnsVE,1.0
1mkUp1V3ys0,1.0
1nGaAFlNLtw,0.5
1ott9jRkV40,0.3333333333333333
1oxxtajYLX4,0.5
1pJOHjCNKpE,0.6000000000000001
1plPyJdXKIY,1.0
1prweT95Mo0,1.0
1qYH0R5o5vw,1.0
1qmKk7fj9Ug,1.0
1qxBY96Eg2Q,1.0
1rmPckNvD3E,0.6
1sQjh261rU8,1.0
1sa9qeV6T0o,0.6666666666666666
1tVL11ULjYY,0.75
1u2fCJwW8Ys,1.0
1u3fh29Bdbg,1.0
1uWljK-V54U,1.0
1uYWYWPc9HU,1.0
1v0ISPsZF94,0.6666666666666666
1v83PO_hxf0,0.5
1vMT0g9dek8,1.0
1xDSHztdZak,1.0
1yALNSd0iME,0.8
1yOnXw69nlo,1.0
1z5PreXnMLU,0.5
2-V8kYT1pvE,0.25
20Ov0cDPZy8,0.6666666666666666
20iOlPwz0J0,1.0
22GEvDupWGo,0.5
239vHrwt8Rs,1.0
23JYMuS_oEo,1.0
25JWmzc33jo,1.0
25LBTSUEU0A,1.0
268C3N2dDYk,1.0
26ELh7P2ZtA,1.0
273eSvOwpKk,1.0
28tcms00Dno,1.0
29GuKIzALZ8,0.75
29ebiwO4O70,1.0
29qvbeDA0iU,0.6
2AJ4i4S_fP8,1.0
2Aq4E7Pt2mQ,0.6000000000000001
2Ax_EIb1zks,0.6
2Aynaejlcfk,0.0
2BsRrpW2vDc,0.25
2D6b844qOQQ,0.75
2EaflX0MWRo,1.0
2FqugGjOkQE,1.0
2GKL_ZoJQjc,0.6
2GZbaXdK8Js,0.5
2HuiH-0R6a0,0.8
2HzK5G72JI8,0.6
2IH8tNQAzSs,1.0
2Iio8QmZY8A,1.0
2ItEGRnsIqg,0.5
2JYuuk4L2Vc,1.0
2Jvdy6khEmA,0.6000000000000001
2MRdtXWcgIw,0.25
2N0ShfOOEq4,0.8
2Oo8QzDHimQ,0.4
2QOYVEgfYX4,1.0
2QdPxdcMhFQ,1.0
2R0uOHTEFJE,1.0
2ROK1-VvOQ0,1.0
2ROiU9kOHeE,0.75
2SHa_dgIG7w,0.25
2Ui_Q4qBDJY,0.6666666666666666
2VmgpHUld8o,1.0
2VoGVImqVsc,1.0
2VtCUg9Yx78,0.75
2YPV31pK2aY,0.8
2ZBtPf7FOoM,0.0
2_DP-qvNAO8,1.0
2aJUnltwsqs,1.0
2aP4GaAruws,0.75
2ag4IyqC76s,0.0
2bMEe0UYa8E,1.0
2bVo3ID_UpU,1.0
2b_KfAGiglc,1.0
2c1rNP6DEfo,0.8
2c7fElWw2oA,1.0
2cZ_EFAmj08,0.6666666666666666
2d1pRlRxkJw,0.6666666666666666
2dH289KxkGw,0.8
2dLB56e_LyU,0.75
2eIy648WfJQ,0.0
2eliQ_KR8yA,0.6666666666666666
2gcsgfzqN8k,1.0
2klTw123_jw,0.25
2ll4IA146YI,0.6666666666666666
2mWaqsC3U7k,0.75
2oPeZFOpPAM,0.2
2q4RwTIkYk0,1.0
2q9_ZEtuTR8,1.0
2qDDyEJnhxQ,0.0
2s0-wbXC3pQ,1.0
2s3iGpDqQpQ,1.0
2stVqiqfwrw,1.0
2tOutF8B3f8,0.8
2tfBsmGABrM,1.0
2trTOe8YuX0,0.6666666666666666
2tzSjtuMGOQ,1.0
2uKLTtVqQpE,1.0
2up_Eq6r6Ko,0.5
2vRsEC65NTA,1.0
2vfmL4q2koo,0.5
2vjPBrBU-TM,1.0
2xSpGxAMGKs,0.6666666666666666
2xTgCUSRG0k,0.6666666666666666
2y1TZXc5DiY,1.0
2yQ0Fll_9pM,1.0
2yT8RsCarJA,0.5
2z0cKtSlHOU,1.0
3--1Kw2UHDQ,1.0
30FTr6G53VU,0.6666666666666666
30RJIwwH2Zg,0.0
33S5cvl-IyI,1.0
35K6vQRt67g,1.0
37bRlLzE43E,0.8
37wV6D49iEY,1.0
39Pngb7MAas,0.0
3C6Ta9hCwEM,1.0
3CxtK7-XtE0,0.5
3FTS2tdmyYM,1.0
3FZlG8Jztxk,-0.25
3GLlzwS8yZo,0.8
3HO9H1VMMOk,0.6
3HSJU5fDg0A,1.0
3HsYNUUl9MM,1.0
3IUlCNqAKKA,1.0
3JcmQONgXJM,1.0
3KK6sMo8NBY,0.39999999999999997
3KL9mRus19o,0.6666666666666666
3L4YrGaR8E4,1.0
3MhFiHYiDRM,0.75
3NrtyimDTEY,1.0
3OYojGxshoI,0.8
3PRe1nBtRfc,1.0
3QGMCSCFoKA,1.0
3SL0oRcD7t0,0.5
3SWc5G8Gx7E,0.6666666666666666
3T1c7GkzRQQ,0.75
3TVvRETczto,1.0
3TrSMaOZm3Y,0.6666666666666666
3TsHC9_fiPQ,1.0
3UUWkr4FUlo,0.75
3V5UkGKPNig,0.0
3V726_HShyY,1.0
3V8aZLTpKXo,1.0
3ViyOWzIFs8,0.0
3X0mYFHwpSU,1.0
3X9LvC9WkkQ,1.0
3X9wEwulYhk,0.0
3XLIdoAjSa0,0.0
3XShkcOze3s,1.0
3XtUEgQLI5Y,1.0
3YqPKLZF_WU,0.5
3ZT9_H4-hbM,1.0
3Z_x7vBqr6E,1.0
3_LWpIkFMvY,1.0
3_MRe3JwFc8,1.0
3_lHvfYwpbU,0.3333333333333333
3aD8OK07iIY,0.8
3aZBqrHs4qo,1.0
3bxnFIPdZII,1.0
3c2eZk1vBQc,1.0
3c3sV-A8vow,1.0
3cQNkIrg-Tk,1.0
3dOx510kyOs,0.6000000000000001
3dm_5qWWDV8,1.0
3gOHvDP_vCs,0.6666666666666666
3gaMcTjD8as,1.0
3gzmJzjs8IE,1.0
3hOZaTGnHU4,0.6666666666666666
3hyFB6SA7b4,1.0
3hz3yOKUGgM,0.5
3iV_1ESMHaI,0.6
3imO7PFU5cI,0.3333333333333333
3jA13XYlWHc,1.0
3k1comdW1Ig,1.0
3lw6MZBmY-U,1.0
3m_QN8P93IA,1.0
3mbvWn1EY6g,1.0
3oF0iY0z_Bs,0.5
3ol8aMttMtw,0.5
3pYNd0MSVXs,1.0
3qpyDUfMq-8,0.5
3qrKjywjo7Q,1.0
3rPEWcY6Oww,0.0
3rT6Iqb4JfM,1.0
3r_L0nOOFRE,1.0
3s0TkufXA38,0.6
3suQ9SZo7sQ,1.0
3tH195XLrWE,1.0
3uhWY8Wq5qU,0.0
3umaLe37-LE,0.75
3v3T_KxvFyM,0.0
3vAF_oBoqC4,0.6666666666666666
3vHbL2PPz-A,0.0
3vi2RSWKfRQ,1.0
3w7wFDCZa5o,1.0
3wXiVPxFJVE,1.0
3wk7C64kaP4,0.6666666666666666
3wkuqRFXNvI,1.0
3wnG9k3VbVE,1.0
3wtbPPAZZx8,1.0
3wzAxkkzS78,1.0
3xZmlUV8muY,0.25
3xpcBx1Gm-c,0.5
3ymwOvzhwHs,1.0
3yzes5JEmdA,0.0
3zUDcdH3OI4,0.39999999999999997
3zrSoHgAAWo,1.0
4-EPsk4EZ7c,0.6666666666666666
40Od45DjCA4,1.0
40V9_1PMUGM,0.3333333333333333
41P8UxneDJE,0.6
41qC3w3UUkU,0.6666666666666666
44NYFvhXmW8,0.25
44XYEeD1A1U,0.6
44aWEQM1KPw,1.0
44l9PRI4c2M,0.8
450Unsb5BCw,1.0
45Q4Zk3CN8k,0.6666666666666666
48o5rCFFxh8,0.5
4BD0jvKhFPk,0.0
4BJDNw7o6so,1.0
4B_UYYPb-Gk,1.0
4BgF7Y3q-as,1.0
4C6YLVWGDo0,1.0
4DB6HNvdxDw,0.4
4EVFKrmXFmA,0.3333333333333333
4Ew8VRtm5Z4,0.75
4FFK5Oh10os,0.75
4Fc67yQsPqQ,1.0
4GthZbt1lPo,1.0
4Hihge6FFVw,0.5
4HrU1EbataI,0.75
4IFQZyxxyyM,0.6666666666666666
4KUBjWTM25c,1.0
4KXdU3cZbNQ,0.5
4KgFCkWJ1mI,0.5
4Kvd-uquuhI,0.5
4L_yCwFD6Jo,0.75
4N1iwQxiHrs,0.75
4N4zZL5PEOY,1.0
4N7WxBrD5Pw,1.0
4NAkiJEMgHQ,1.0
4NMxwbn_QoU,0.6
4NfC7uCdyTg,0.3333333333333333
4ObXcoTjpkk,0.25
4OkSsFsXLD8,0.5
4PkcfQtibmU,1.0
4QrZv0vTFFU,1.0
4Rg3sAb8Id8,0.5
4Riqmsn4qGU,0.5
4SGmxbVkUcU,1.0
4StZP7BHu4k,0.5
4TPIjzEmyt0,0.6666666666666666
4TYv2PhG89A,0.0
4VqZIla49jo,1.0
4VxdufqB9zg,1.0
4WM_R-6AKHE,0.25
4X6mjS7pDKY,1.0
4Xo9guOf8no,0.6666666666666666
4ZdjUK8-Eew,0.75
4aeETEoNfOg,1.0
4byolRzsPmo,0.6
4dOsbsuhYGQ,0.25
4dPjONDN3ZI,0.5
4fndeDfaWCg,1.0
4fqPcnuVPR8,1.0
4gA5iaZ11lU,1.0
4h1WFyOQv0Y,1.0
4h9o0Gujuoc,1.0
4hLpF-gYeTU,0.75
4iuO49jbovg,1.0
4jJuCi8EMh4,1.0
4j_cOsgRY7w,0.6
4kGvlESGvbs,0.25
4kHl4FoK1Ys,1.0
4kMZ23T9VHE,0.5
4kQMDSw3Aqo,1.0
4kSuJwYoxkw,0.0
4kg9LasvLFE,1.0
4l2tLIZHlBQ,0.75
4lzqUe1Qfec,0.6
4m2q5Fw8gwI,0.5
4mvO8IkgQ5g,1.0
4nyld2SqleU,0.0
4pBo-GL9SRg,1.0
4pPpxsbqxR8,1.0
4qlCC1GOwFw,1.0
4rAq1CKmqp8,0.6666666666666666
4rFB4nj_GRc,1.0
4rm7ODV1S_0,1.0
4uREqbCNT-c,1.0
4uzEa0TgYIY,1.0
4v1zuIYNoFw,0.75
4vtw-B1Sbu4,1.0
4wAPTsjhrjM,1.0
4wNpOeakhEM,1.0
4wXS_7qUwTs,1.0
4wvx14Qv9cg,1.0
4xeAsc6m35w,1.0
4xung6C3Bn0,0.6000000000000001
4z2DtNW79sQ,1.0
4zYvFQB1EDc,1.0
5-ex9obf4HE,1.0
50N5LlNSXH0,0.6000000000000001
50dcfRxdbhw,0.6
51GuG6N2qHE,0.75
51qX7C3KAXE,0.5
520B1kxKX2Y,0.8
53JQz0ON--o,1.0
53pfasDciko,0.0
54BCLYNkFKg,1.0
54ItEmCnP80,1.0
54OtWleMQeQ,0.8
55hk75OgWDg,1.0
55sOQtVd2uA,1.0
56WBK4ZK_cw,0.6666666666666666
56Ww7fs2MX4,1.0
581GWU6F3KM,0.8
5Aj4qv2sziA,0.4
5BQQM4uvRkw,1.0
5C4FnlftQt4,0.8
5Cg-j0X09Ag,0.75
5Cgm9ZoXdrA,0.6000000000000001
5D3crqpClPY,1.0
5DSU4OS0JdE,1.0
5DkLTV0GccY,1.0
5DpGuk_fWGQ,1.0
5FQtSn_vak0,1.0
5IY4BNj0-10,0.3333333333333333
5JD6ejmlpa8,1.0
5KYhrA_YjQ0,1.0
5L8YflD3eh8,0.75
5MkTQYtrN7c,1.0
5NPBIwQyPWE,0.6666666666666666
5P_VfLun96o,0.75
5QFKKap5V3U,1.0
5R682M3ZEyk,1.0
5R9K2KXHaGc,1.0
5Sy19X0xxrM,0.6
5T0utQ-XWGY,0.6
5TTQhIeFhBk,1.0
5TbQftYOKms,0.0
5V7u672xw4g,-0.3333333333333333
5Vwu-t7QRaE,1.0
5Whe1GUjtKE,1.0
5WybiA263bw,0.8
5X-Mrc2l1d0,1.0
5X0g9AtOW70,0.75
5_xqb416S7o,0.6
5_y8DxHcGWk,0.6666666666666666
5aBrHRWLJ14,1.0
5aDIqM0n0Eg,0.3333333333333333
5abamRO41fE,1.0
5d3cuEwi9L0,1.0
5d7EbtLb8ok,0.5
5eAQa4MOGkE,1.0
5eOZMH8hZJk,1.0
5eV5elH6Xhw,1.0
5feWCmPYFeM,1.0
5fnZmdd35Uk,1.0
5gTToFIZp-g,1.0
5gU5Vg2JokU,0.0
5i6A1IHAQsg,1.0
5jlI4uzZGjU,1.0
5kHH6LJpEbQ,0.75
5kcLx8IVQFk,1.0
5m71Jbi7NkU,0.8
5m9y6p_2Rg0,1.0
5mx6RN2CV_I,1.0
5nl1WK-uKxw,0.5
5o01uU7OdnQ,1.0
5oVBvxA0mm0,0.8
5p2-gjUuwy0,0.25
5qDhaWqeNMc,0.0
5qNgbIGsrtM,0.8
5qm8PH4xAss,0.5
5rABTHdFm9U,1.0
5rOiW_xY-kc,1.0
5s7_WbiR79E,1.0
5sAWbgAEcm4,0.75
5sMKX22BHeE,1.0
5sR-jDTF7_M,1.0
5souw4K5UQc,1.0
5tXh_MfrMe0,0.3333333333333333
5uWuKBkZXV4,0.6666666666666666
5vBGOrI6yBk,0.5
5wPsx84LPag,1.0
5wrwcEZ3Btw,1.0
5x-d3pabd5o,0.0
5yR3jP_OxUU,1.0
5yXoub0jWIc,1.0
5y_TCKNzAMI,1.0
5yjy7djTUDc,0.3333333333333333
5yt849wJyVk,1.0
5zq7ujKwuRY,1.0
6-n_szx2XRE,1.0
6-zRqxl5Gkk,0.25
61ymOWwOwuk,1.0
63J1TSyKEHk,1.0
63XFJnk-Nzk,1.0
64DSO6o_iVA,1.0
66Ne5dVDfLM,1.0
68cbjlLFl4U,0.75
68ixlbMQaY0,0.5
68msnMHDkYc,0.75
68ugkg9RePc,1.0
69G4A9Jl5N4,1.0
69VdEbpBWWw,0.6666666666666666
6A2V9Bu80J4,0.5
6AtOcWOPT50,1.0
6AwXKJoKJz4,0.75
6B2jvf81LxE,1.0
6C34aCdjJtM,0.6666666666666666
6CKCThJB5w0,0.8
6CqXgs-7ico,0.3333333333333333
6Cs3Pvmmv0E,0.8
6CzrYXcXweI,0.8
6DHWmPlGJ24,0.25
6EEW-9NDM5k,0.25
6Ejga4kJUts,1.0
6FPZMwapcn4,1.0
6GR7OP0DC8I,0.6666666666666666
6HYpxd4KRSM,0.75
6Hxz6qJi-9k,1.0
6JA25BIxgtk,1.0
6JnGBs88sL0,1.0
6KnYw4EwYGc,0.8
6KxtgS2lU94,1.0
6LD30ChPsSs,1.0
6L_k74BOLag,0.5
6M0IO4fyRoc,1.0
6M4_Ommfvv0,0.75
6NQbSN85kJQ,1.0
6OY1kbR7uAc,1.0
6Q0iXMyPy5Y,1.0
6Q7wMj7W14E,0.0
6QyVil0dwhk,1.0
6RUIeX6UCT8,1.0
6RUhEK2tHc8,0.3333333333333333
6T0MFCX9SLI,0.75
6U4x9mQ5K0s,1.0
6Uxc9eFcZyM,0.6666666666666666
6VwbyBGbqPY,0.0
6W0d9xMhZbo,0.25
6W5pq4bIzIw,0.3333333333333333
6WDSY8Kaf6o,0.0
6WReCNW3HSY,0.0
6WeMiC-CJHA,0.0
6Whgn_iE5uc,0.5
6WvVyk9DA6s,0.75
6X9CEi8wkBc,0.0
6YAcOPPRpVY,1.0
6YoVJJmP_60,0.75
6Z66wVo7uNw,1.0
6Zbi0XmGtMw,1.0
6ZktNItwexo,0.4
6ZwjdGSqO0k,1.0
6_ardA6TuX0,1.0
6am8V5KNJ4A,0.75
6ar-7XfCUMo,1.0
6auk1TkGtVQ,0.6
6bLOjmY--TA,0.75
6dBt3mJtgJc,1.0
6dYWe1c3OyU,0.5555555555555556
6e6Hp6R5SVU,1.0
6eeFjXWUJr4,0.3333333333333333
6enZdk9LTqs,0.4
6fB4ybbwDHc,1.0
6fVE8kSM43I,1.0
6jXrmAKBBTU,0.8
6k8es2BNloE,1.0
6mEx9FtuN0k,0.75
6nQCxwneUwA,1.0
6nl5U0O5nOU,0.0
6nxrllqnP2Q,0.75
6ogwHKKs86c,0.0
6oqXVx3sBOk,0.5
6p-lDYPR2P8,0.6
6pFw6rprqH8,1.0
6qHn41oE-rI,0.3333333333333333
6rQ-p0WnGd8,1.0
6thmPrTxBtI,1.0
6tqOMxaGgBU,1.0
6vQpW9XRiyM,0.5
6vSsAlpYJXE,0.5
6vbUyMtujwU,1.0
6vwNcNOTVzY,0.6
6wOfzs7lSFc,1.0
6x-egUYXv1M,1.0
6xCkg2pWmAw,0.6666666666666666
6xckBwPdo1c,0.75
6yCIDkFI7ew,1.0
6z1U-kJ3xJE,1.0
6zpvlMp04D0,1.0
70IDNFmtFNo,0.6666666666666666
71ZHVmSuBJM,1.0
71xvwVQABvw,1.0
72371KM95W4,0.6666666666666666
73-mmd7RyS0,0.8
74dvJVwGA6Y,0.5
74mL5f7tr5w,1.0
75P3TrQsz0E,1.0
75xeVt8lh7U,1.0
76Mbnuwk2d4,0.6
76O3w4pt0CA,1.0
77ZCb8tILCw,0.75
78z6Sp0axo4,1.0
79fzeNUqQbQ,0.8
7B5PrIQYuRo,0.25
7CCWMMEN1Vc,0.6
7CajfS_iVQM,1.0
7CoOLtQbmJI,1.0
7D_JwgIM-y4,0.5
7Dqgr0wNyPo,0.5
7GtzB8cfkh0,1.0
7HfkSzsyh1E,0.6
7KNxcByCEkM,0.6666666666666666
7KOKM46MnhE,0.25
7KxkMLAZlzw,1.0
7L-Rwxoc2jU,0.5
7LBCFyUw8gM,0.8
7Lja5818Hls,1.0
7MFJ7ie_yGU,1.0
7MI3buZedOw,0.75
7Ms-Y99bAi0,1.0
7Nf8o-qhO2g,1.0
7NhMrRSUqNk,1.0
7NrQei36fJk,1.0
7O9ty9Ptkvk,0.0
7OyytKqYjkE,1.0
7PBYGu4Az8s,1.0
7QU1nvuxaMA,0.6666666666666666
7SSDZHZHYvM,0.6666666666666666
7SXKHiPQPhk,1.0
7TQCS6cwg-w,0.0
7Twnmhe948A,1.0
7WLt74z_TkI,1.0
7WPJcEluBT0,0.39999999999999997
7Xf-Lesrkuc,1.0
7Y6ihWvymwg,0.19999999999999996
7YOAu7G2-8A,1.0
7YzesoX9DQg,0.0
7ZVfWt7uYjc,1.0
7_tmeHCO1IM,1.0
7bO5h71TlMU,1.0
7bRJLkNqNXI,0.75
7dtfBxUTXRY,0.5
7ePTGf3fUsI,0.3333333333333333
7fP8C89uiBA,0.0
7fZtDiqCSj8,1.0
7fy5VlUTgFI,1.0
7gXuYFih6Y8,1.0
7hx4gdlfamo,0.6666666666666666
7iNbnineUCI,0.75
7iRlkVWZeAQ,0.4
7in_KDSUlzY,0.0
7jQ1M_8ttbQ,1.0
7kfKrbhzEDA,0.0
7km4EHgkQiw,0.6000000000000001
7lfFZs50JHM,1.0
7m7njvwB-Ks,0.75
7maJOI3QMu0,0.6666666666666666
7nfEYV7nWc0,0.6
7oMApe1k-o4,0.0
7oTdKkytYK8,0.75
7ouBTgRe1gY,1.0
7pE8ReA5cn4,1.0
7pOr3dBFAeY,1.0
7pVfBW6N7QA,1.0
7qH4qyi1-Ys,0.8
7qOvGyyAmpA,1.0
7qQI1udcbFU,1.0
7qbEt_lSib4,1.0
7qrRzNidzIc,0.25
7qzhngp7jh8,1.0
7sOjdusDUzE,1.0
7siVSslHPMQ,0.0
7uE5p5qF_ps,0.75
7uHvGtoDOfk,0.6666666666666666
7v2GDbEmjGE,0.5
7vhhTvcLoRw,0.75
7wRHBLwpASw,1.0
7wfYIMyS_dI,0.8
7wlDKqCVhLE,1.0
7yIMt-aZjCo,1.0
7z1WyqWaSYs,0.75
8-r-V0uK4u0,0.0
8-vZlrBYLSU,1.0
8-wAvbxB7D8,0.6666666666666666
80Mcb3w6OYQ,1.0
817P8W8-mGE,1.0
8295rOMvtQI,0.39999999999999997
82VnutYBh9k,0.19999999999999996
82XtoaW0vws,1.0
82cJgPXU-ik,0.8
82eGj8wpzoo,0.75
85ekOXs1-7k,1.0
85sC2xLIViU,0.4
86Ft6CKnxa0,0.0
86SGztVNvAs,1.0
86URGgqONvA,1.0
87oAjeeEDlI,1.0
88iypMO9H7g,1.0
895wRdo54J0,0.6
8AHCfZTRGiI,1.0
8ALHvahh_hw,0.3333333333333333
8BD6ANO-kz0,1.0
8D1Zn-Ij6Mw,0.0
8DIdsCGRP80,0.3333333333333333
8DOVsWe7H6U,1.0
8DyziWtkfBw,0.4
8Ef8dpz6_eA,1.0
8Fl6d_fSRNs,1.0
8GrTQfNpl1c,1.0
8Hjf-UyTSKg,1.0
8HpPw0eLFbY,0.0
8HyuVJZe5Xk,1.0
8ICeSlIcZTk,0.39999999999999997
8IJzYAda1wA,0.5
8JtDHoK9KL8,1.0
8KsBf-iXc0Y,1.0
8LhCd1W2V0Q,1.0
8MPbR6Cbwi4,0.6666666666666666
8MmR-TbI5n8,0.6666666666666666
8N2k-gv6xNE,1.0
8N9PL3Iz3xc,0.8
8NBnmp3qPfI,1.0
8PTDv_szmL0,1.0
8PgDeK4x_Xw,0.0
8Q2_uF26DkQ,1.0
8SGAcP7Zh6U,1.0
8SyHk1As0H4,0.5
8Tp0K9YiTPE,1.0
8VFzWxcKROM,0.3333333333333333
8VSB7Raq_E4,0.5
8WEtxJ4-sh4,0.4
8WYHDfJDPDc,0.5
8XN8h3JHmHw,1.0
8YKGlV6VGuA,0.0
8YdXb2SgUFY,0.6666666666666666
8Yqru5UXWGY,0.6666666666666666
8ZC0F__a9I8,0.0
8ZkOm_LogpI,0.75
8_oPN-LVx4Y,1.0
8bA2AYXXXyQ,1.0
8bbTtPL1jRs,0.5
8bxmk09lCzk,0.75
8bzesUu_a4I,0.75
8dJyRm2jJ-U,0.3333333333333333
8dM5QYdTo08,1.0
8domDOhh0A0,0.25
8dtzMPApA4M,0.75
8ewERLDKOV8,0.6666666666666666
8fGLiIvKKys,1.0
8foWYFO5eLA,1.0
8fyr0zbaFyE,0.75
8guZoHXUFnQ,1.0
8hBQJH2pHQ0,1.0
8hhu-OyHqZM,0.8
8hi8oAw0aUE,0.5
8hyMG3b05u0,0.6000000000000001
8i77Sx1pjgk,0.39999999999999997
8iwBM_YB1sE,0.5
8jCFzreP1ng,1.0
8ji_byLzeBk,0.75
8k0Gyp366Ng,1.0
