track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,time_signature,duration_min,labels
0fvpslE3VywUWl8Pl9kidl,0.741,0.913,7,-3.815,1,0.0754,0.138,7.79e-06,0.319,0.69,113.095,4,4.666383333333333,1
31Kn2JycP5A1pa6tPnLQKP,0.316,0.358,2,-6.627,1,0.0292,0.302,0.0,0.0906,0.0883,103.091,4,3.2691166666666667,0
59oXRNRnmmTbwgkZkV7l4g,0.337,0.809,0,-2.969,0,0.0327,0.00738,0.000272,0.319,0.319,145.879,4,4.303333333333334,0
2NTDt9Fiqp5wTBM6cLO6Bu,0.515,0.752,9,-1.853,0,0.0336,0.00207,2.5e-06,0.129,0.503,83.541,4,5.413116666666666,0
5th2sUL6PnJPyVJmoPURkM,0.616,0.816,1,-5.542,0,0.0589,0.385,3.99e-06,0.147,0.832,158.863,4,2.8484833333333333,1
4XYe1saIRzKp9d09w8Tgze,0.291,0.988,11,-1.762,0,0.136,0.00673,0.0972,0.132,0.133,151.319,4,6.06245,2
7FO9trxmVMFfcWOYP1LnVu,0.795,0.669,3,-8.082,1,0.0814,0.536,0.0169,0.164,0.413,112.577,4,6.267816666666667,1
4faiTk0Vx86PcE5TJ3sQnz,0.765,0.64,5,-7.586,0,0.11,0.379,0.0105,0.116,0.433,100.003,4,3.3886166666666666,1
6jwE5S7xZ4G2CiisKz7NM1,0.745,0.736,11,-6.258,1,0.12,0.286,1.43e-05,0.2,0.588,96.929,4,3.75845,1
0hIGUS1PQbv5NIrHIf6Fza,0.764,0.829,1,-5.261,1,0.0711,0.0459,0.000184,0.104,0.606,98.02,4,5.142816666666667,1
7qWvMY4SVQTkXPiZVnxM5w,0.401,0.186,7,-15.827,0,0.0466,0.394,0.0309,0.345,0.34,114.141,4,3.7786666666666666,0
57Zg6H9evxboGMTLe3qpPS,0.6,0.835,8,-5.379,1,0.129,0.477,0.0,0.274,0.803,180.159,4,5.90445,1
0L7boXDmzJvf2SQpQThjEG,0.829,0.878,9,-5.699,0,0.0388,0.092,0.00395,0.0533,0.908,129.98,4,4.225116666666667,1
1jAqUsqn24yrzw7LFSbmIf,0.604,0.765,0,-5.212,1,0.0238,0.00938,0.00684,0.271,0.589,97.075,4,2.7380166666666668,0
6ewmrm2AGmipR6fGrNj5N1,0.793,0.849,11,-7.978,0,0.0456,0.319,0.0,0.0819,0.962,92.23,4,3.23845,1
0szxZG3QmQpMxrzmOjfDlm,0.846,0.72,11,-7.096,0,0.0506,0.00495,1.69e-05,0.329,0.864,133.658,4,3.8911166666666666,1
5B1jWHRuRFN6eE8xt4BoiL,0.781,0.861,10,-10.784,0,0.053,0.0433,0.0003,0.0658,0.653,99.001,4,5.001333333333333,1
4HuWclZOWv5lW3HeAyPIbT,0.725,0.756,4,-4.819,0,0.0457,0.0544,0.00224,0.319,0.216,122.014,4,4.7541,1
2bDe4PKld6qpRUZS9Gki14,0.594,0.869,7,-4.872,1,0.0541,0.00679,0.000915,0.0656,0.225,128.003,4,6.004666666666667,2
3gE4eQH3K83Sght0ZLvuBK,0.816,0.538,6,-6.354,0,0.0617,0.0142,0.000496,0.099,0.156,97.054,4,3.506133333333333,1
18p5Lm7umH97BOFn9PIuA8,0.852,0.585,1,-4.687,1,0.115,0.0549,1.22e-05,0.0466,0.73,101.974,4,3.100583333333333,1
4b09ITEnxTgyWfWmC6sfcX,0.496,0.635,10,-8.294,1,0.0392,0.34,0.0,0.121,0.282,91.948,4,3.0593,0
1964zxkJByManoIYrUkSHU,0.716,0.881,2,-5.879,1,0.0935,0.0434,0.0,0.0383,0.962,144.324,4,3.2462166666666668,1
6D14hiwzMeMV6VlDWJDn0h,0.823,0.784,9,-2.859,0,0.0395,0.126,0.0,0.0663,0.964,144.064,4,2.67895,1
3S1vYJRdRI3JqidOnIqipF,0.73,0.771,0,-4.47,0,0.0437,0.214,0.0,0.0618,0.712,100.08,4,2.79825,1
7CBImG41isOs2r7lQU7CCy,0.782,0.73,11,-2.688,0,0.0807,0.409,0.0,0.326,0.83,162.077,4,2.7277666666666667,1
2PWjKmjyTZeDpmOUa3a5da,0.528,0.87,11,-3.123,1,0.0851,0.24,0.0,0.333,0.714,152.37,4,3.0321666666666665,2
1PDA1I7P20fy0iygUdwMNN,0.796,0.95,9,-0.577,1,0.186,0.369,7.52e-06,0.0457,0.754,95.029,4,3.1858,1
5qIORkNgQRHQha0OM2qod1,0.825,0.857,11,-4.991,1,0.0679,0.571,0.0,0.102,0.934,89.888,4,3.984,1
0RADP3i5RdFBWOxITiPa5S,0.815,0.752,7,-7.495,1,0.0388,0.0958,0.000995,0.0898,0.933,130.04,4,3.4625,1
709F4UQ2uKplKvcD88xffa,0.777,0.763,6,-6.883,0,0.0974,0.119,4.65e-06,0.158,0.242,127.022,4,3.0890166666666667,1
4lKuzrdZrJuCAedbIslF3A,0.68,0.869,6,-1.94,1,0.0589,0.178,0.0,0.223,0.924,173.997,4,2.3908,1
7KdcbYcVF8LkQeQcTYOixJ,0.608,0.729,1,-7.4,1,0.128,0.151,0.0,0.201,0.431,165.959,4,3.0252,1
4ZbPzncqIaim9AhBaI5iO2,0.607,0.723,7,-6.041,1,0.0378,0.362,1.07e-06,0.361,0.262,123.935,4,2.9721333333333333,1
2mJOngYlqgfdLMBSxPcJL3,0.807,0.782,11,-2.925,0,0.117,0.498,0.0,0.108,0.958,157.953,4,2.90525,1
5ROE3GXUxc3i68AH6feIOB,0.401,0.805,2,-5.104,1,0.124,0.293,0.0,0.381,0.697,82.465,4,4.495833333333334,1
3rwhHIdJ2bjYBqPclYExZy,0.784,0.676,11,-4.679,0,0.0463,0.426,0.0,0.215,0.812,129.034,4,2.7,1
3MpofpQ2LzMTLA9HZSYJBJ,0.71,0.947,8,-1.799,1,0.0352,0.148,0.0,0.252,0.825,104.03,4,4.15805,1
4xWzZmX4K1yyrdtRfbUvjt,0.799,0.568,6,-3.089,1,0.25,0.387,0.0,0.0892,0.963,129.63,4,2.5513,1
61WdEHYIqOMkW1uVPvAHOV,0.66,0.94,7,-2.586,1,0.048,0.0328,6.27e-05,0.164,0.906,127.043,4,3.493783333333333,2
7iIvhK0DphUljgrvFukWTm,0.742,0.898,0,-3.656,1,0.0809,0.509,0.000232,0.156,0.96,132.988,4,2.7093666666666665,1
1EigG3Ndl5OQrsurLWUob2,0.632,0.888,4,-2.576,0,0.0417,0.0792,0.0,0.141,0.861,164.029,4,2.77875,2
21N4Buj4xsyLb218lYle61,0.574,0.891,0,-3.665,0,0.157,0.0847,0.0,0.16,0.707,100.978,4,3.054,1
0cr5kYgwpYawQ59cdV3hwY,0.695,0.62,9,-8.917,0,0.0319,0.627,3.61e-06,0.184,0.841,110.123,4,2.47445,1
22EwA4Bwv8ubku8ENT93Jw,0.851,0.812,10,-6.321,1,0.0661,0.458,0.0,0.0474,0.899,159.971,4,3.1031166666666667,1
5XyDFMwY1NTIlkbzcfVyl3,0.811,0.633,8,-3.261,0,0.0474,0.555,0.00256,0.0815,0.818,144.0,4,2.3017333333333334,1
0YqTL3nSL36OFdHwHoqCag,0.655,0.726,10,-7.628,0,0.0796,0.334,3.13e-06,0.232,0.766,160.064,4,2.5043333333333333,1
6xHApQHpNoiSLodMEq8v13,0.701,0.829,1,-3.656,1,0.0505,0.42,0.0,0.115,0.839,126.937,4,2.5169166666666665,1
7CdDIvw3jvjNaIs5m3mM4A,0.644,0.404,0,-12.54,1,0.0348,0.159,0.000291,0.167,0.689,105.062,4,4.479333333333333,0
0JdkDCdrhMOaeXjIZdeBXN,0.832,0.641,4,-6.048,1,0.0897,0.271,0.0194,0.487,0.932,133.041,4,3.9201166666666665,1
7bkee2a1RjoHF9HLMH87qO,0.64,0.756,1,-7.772,1,0.0386,0.00396,0.0474,0.151,0.887,89.998,4,4.2,1
5mkoR8mVrEwpDQc9y54sM2,0.561,0.692,4,-5.71,1,0.0551,0.253,0.0,0.125,0.898,140.554,4,3.906033333333333,1
5XuGMm8DHj6Pjx4D3Oj0Lx,0.645,0.903,4,-4.08,0,0.0336,0.0132,4.6e-06,0.115,0.114,126.015,4,3.003216666666667,1
2wG1R0uDFwyobcWzVssC1J,0.763,0.85,1,-4.036,0,0.0409,0.285,0.0,0.104,0.77,150.009,4,2.341666666666667,1
4frQSxTFYzg8kzAe9VcLY8,0.656,0.815,10,-7.086,1,0.213,0.0447,0.00119,0.352,0.317,144.957,4,3.8848166666666666,1
4fSHADbZbhpZCT9oJpxwbP,0.644,0.938,8,-3.643,1,0.0602,0.216,1.69e-06,0.164,0.748,169.9,4,3.134933333333333,2
5VTjBl3ddZEiG2LrH4VzyR,0.763,0.859,4,-3.3,0,0.0479,0.322,0.0003,0.117,0.813,164.055,4,2.6126666666666667,1
4fSAzexU19fbxl8OzbyhXH,0.673,0.467,6,-8.456,1,0.0354,0.446,0.000422,0.3,0.313,96.011,4,2.6875,0
6PDlkWmrq2ZKiUuFt2aQsH,0.77,0.899,8,-2.981,1,0.0494,0.222,1.14e-06,0.0894,0.851,128.05,4,3.8600666666666665,1
20RGQHWvqyyacpuxMBeLsZ,0.909,0.636,10,-6.659,1,0.191,0.279,0.00068,0.0779,0.554,100.01,4,3.965,1
7C7bJ7Y8ifewQHwWJn0cHj,0.725,0.829,1,-4.484,1,0.0332,0.0248,0.0,0.072,0.915,124.008,4,2.7257333333333333,1
12RFg10vyL2N7EwTbytJrL,0.665,0.935,10,-4.97,1,0.0713,0.416,0.0,0.267,0.858,136.917,4,3.5805333333333333,1
3RCsfLbrTLYaPtFscrpOOm,0.722,0.772,4,-5.295,1,0.0274,0.0491,4.74e-06,0.34,0.96,95.001,4,3.38225,1
1v4ggzkdNysd77L7oJ6GmU,0.662,0.71,1,-5.532,0,0.125,0.0471,0.0,0.124,0.333,81.708,4,2.173383333333333,1
0vbzM8V3LxC5DQ9lNbKBpT,0.865,0.469,1,-7.996,0,0.0811,0.128,9.45e-05,0.32,0.339,113.979,4,3.3693666666666666,1
1jHgfC8T5KxUyC5Ldw6lk9,0.805,0.767,5,-5.612,1,0.0349,0.748,1.66e-05,0.35,0.97,135.06,4,2.3692,1
3MR5Lnhd6uCIgLXSK7nmyX,0.755,0.854,9,-4.288,0,0.0517,0.0249,1.58e-05,0.389,0.588,105.038,4,3.926716666666666,1
3DXdjHnePKnh6oXw2ZgGSl,0.783,0.912,0,-3.713,1,0.243,0.0238,0.0,0.339,0.749,98.025,4,2.781633333333333,1
2JCOFv3vvv6HIfw7QOqpIz,0.802,0.78,8,-4.858,1,0.0753,0.0868,0.00149,0.199,0.875,121.985,4,3.474166666666666,1
0o9bHFc8Lt5tZFvTjNZTNf,0.651,0.617,8,-6.077,1,0.0309,0.179,0.0,0.113,0.591,121.977,4,2.7985333333333333,1
1G2CAJeP7rCwOZjlSJ0Zw3,0.795,0.885,8,-4.129,1,0.0716,0.0372,0.00754,0.285,0.46,126.038,4,2.8333,2
5F58VuAd1uTLEa3ojeaQfF,0.561,0.849,2,-5.544,1,0.0582,0.00706,0.0,0.0822,0.411,129.061,4,2.849333333333333,2
60DwQiwwglVkTkTwDTTEId,0.54,0.793,5,-4.379,1,0.0493,0.0744,0.0,0.354,0.399,112.219,4,3.3533166666666667,2
0dZpw3h6KZhcHec61qwevZ,0.824,0.854,8,-5.312,1,0.177,0.016,4.95e-05,0.117,0.896,95.114,4,3.5054833333333333,1
5IUVLuHwfgOE6AuGvzVAqT,0.407,0.275,2,-17.854,1,0.0691,0.443,0.0169,0.159,0.0786,179.066,4,2.18245,0
5jGz0OyWhJHYX5DLxdQWVh,0.611,0.835,6,-4.107,1,0.139,0.167,0.0,0.107,0.672,102.023,4,2.99095,1
11xOwUHV7P1q7UpEQuMIrx,0.657,0.614,0,-7.829,0,0.055,0.0625,0.0,0.397,0.723,113.009,4,2.93805,1
1VPUpUwtbpoRVXt0txVU0w,0.699,0.579,1,-6.504,1,0.0416,0.267,0.00602,0.452,0.128,109.948,4,4.126883333333334,0
4agLM5EfiWR2AKMq7gFwcM,0.86,0.762,9,-2.343,0,0.0447,0.286,0.000148,0.0697,0.763,139.992,4,3.833783333333333,1
5id3Rqn7SPj1LX4FfY4nGz,0.521,0.877,7,-5.444,1,0.0683,0.0132,0.0806,0.0929,0.199,180.007,4,3.420133333333333,2
5gQlZDf1okAKlIeRLSlVr1,0.67,0.849,1,-6.306,1,0.0393,0.0977,0.00217,0.0983,0.375,126.011,4,3.2777833333333333,1
2JSmxLqt8h7ZpJJkfuLJvK,0.885,0.685,11,-6.429,0,0.0627,0.33,0.0,0.148,0.937,99.954,4,2.4,1
2Rh0cOwVezExqq3GXAI5uV,0.93,0.579,1,-4.149,0,0.0917,0.0295,0.0201,0.0709,0.482,102.022,4,2.433333333333333,1
16tvIGzCNfRLVbm8G39DDo,0.28,0.396,5,-9.143,0,0.0335,0.0105,0.0624,0.151,0.0907,130.93,4,4.449483333333333,0
5EnbxJsYyYwQhEIVEVPbNO,0.295,0.49,1,-8.972,0,0.036,0.146,0.000159,0.134,0.209,113.308,4,5.3213333333333335,0
6CkverLjDqYbrbE42xug1i,0.539,0.38,9,-10.621,1,0.0362,0.793,0.101,0.0948,0.0514,144.021,4,3.466666666666667,0
5KTBaWu8IOczQ0sPWzZ7MY,0.63,0.823,6,-4.857,1,0.0496,0.0205,0.00458,0.0377,0.565,117.048,4,3.6432166666666665,1
587nP9FS8o0p70Z3JS9Uem,0.56,0.591,11,-10.892,0,0.0258,0.505,0.000947,0.0937,0.671,75.994,4,3.73345,0
724oI0EKyTMjTSitMaWwfZ,0.721,0.738,2,-5.682,1,0.0649,0.00222,0.0,0.224,0.375,135.988,4,5.216,1
2UgszKS00OHz6oUX9MMA9P,0.589,0.821,11,-4.473,1,0.111,0.0143,0.0,0.112,0.424,77.472,4,4.782883333333333,1
01c5BKqrUcV9PX6hIbcAr5,0.696,0.685,8,-6.64,0,0.0376,0.0156,0.406,0.205,0.206,124.985,4,3.274,1
48RoCGs1FNlp8NF3HXW2Wt,0.613,0.843,5,-5.782,0,0.0621,0.00454,4.99e-05,0.336,0.306,125.967,4,2.8335833333333333,2
6tai0BWld1xW5dk3O9Itgh,0.535,0.897,5,-7.506,1,0.0534,8.91e-05,0.0679,0.154,0.112,128.167,4,3.620216666666667,2
7ngTmzqa1PylqWUtMWfCgl,0.723,0.653,4,-6.003,0,0.0614,0.0821,2.27e-06,0.0824,0.361,124.023,4,3.7565333333333335,1
0JDotiqBOKyRVehdpzxgI8,0.846,0.472,1,-6.708,0,0.142,0.0269,0.0,0.388,0.239,101.005,4,3.8493333333333335,1
0l8r4SGPnzCFWsXGBDjtfQ,0.828,0.575,11,-5.355,1,0.113,0.0221,0.000132,0.0751,0.206,127.987,4,6.296883333333334,1
6Bloc290MLwdBYu3mukiXw,0.629,0.814,0,-5.757,1,0.0309,0.0165,0.0,0.123,0.53,102.034,4,2.941183333333333,1
2TQIZ2Nf0g60HbXvW5jeDQ,0.771,0.863,6,-5.086,1,0.0425,0.0401,0.000957,0.063,0.88,129.984,4,3.3367,1
1z667LebVh3DtYNrVJEao0,0.374,0.888,8,-3.197,1,0.12,0.0762,0.0,0.202,0.365,148.828,4,5.332333333333334,2
0ATmjiSoHDCHeeQ9FcvZOW,0.8,0.956,11,-4.432,0,0.178,0.113,0.0,0.107,0.65,90.025,4,4.202216666666667,1
0E3KzwCg0gRXUPVNAnWBXr,0.701,0.657,1,-4.622,0,0.118,0.0131,0.133,0.104,0.353,128.006,4,3.9795166666666666,1
3O9nQmCkiA2VUAqQpkJZhD,0.718,0.712,8,-5.242,1,0.222,0.0225,0.0,0.0442,0.42,97.005,4,3.1291166666666665,1
0f2wkDmAlLAo90gE5d1yPU,0.729,0.68,6,-8.22,0,0.267,0.398,2.54e-05,0.34,0.72,79.973,4,2.2203,1
5NUTv7iUQY77PyEqyqlgRw,0.784,0.909,6,-6.858,0,0.129,0.231,1.35e-05,0.0708,0.284,141.959,4,2.432,1
1rpFM1ZbTZVS1fusCzmzg9,0.729,0.792,6,-6.668,0,0.037,0.194,0.0,0.0795,0.594,129.985,4,2.123083333333333,1
2r3tMClmk1Cw974ByW20ny,0.82,0.945,9,-5.376,1,0.105,0.325,0.0,0.111,0.654,109.986,4,2.647266666666667,1
0IZKfHXiZSlB6uGURuo29K,0.745,0.593,11,-7.498,0,0.115,0.405,0.0,0.139,0.359,104.869,4,2.6285666666666665,1
62YtBUOYuyW9qelDb7tFWX,0.76,0.699,9,-5.048,0,0.0466,0.025,3.74e-06,0.149,0.512,139.927,4,3.24285,1
7zYYyZzKpGgQqN38tvd6ml,0.724,0.668,10,-5.828,0,0.247,0.496,0.0,0.119,0.612,122.132,4,3.2459,1
5rGNMvZh5oLw20vjMaf8VW,0.785,0.682,1,-4.645,1,0.201,0.0267,0.0,0.0646,0.419,105.995,4,2.775383333333333,1
6P68S7IrfuDyXOmhUpwvxZ,0.853,0.63,2,-8.207,1,0.251,0.039,5.65e-06,0.111,0.228,107.995,4,2.708333333333333,1
11xSNPqHx56g6C474UBaUo,0.878,0.582,10,-5.571,0,0.195,0.00835,0.0,0.122,0.239,129.068,4,2.744283333333333,1
04emP3rMNw3yi1E7Q4ZoTI,0.855,0.428,5,-10.305,0,0.067,0.209,0.00306,0.105,0.266,109.952,4,2.65455,0
0D2U3OZOuOuYptEF4Q6ziQ,0.693,0.781,11,-4.001,1,0.177,0.5,0.0,0.257,0.922,143.003,4,2.461533333333333,1
3bG9u7wt9pL7ltyKM9lSls,0.693,0.612,9,-6.512,0,0.0657,0.321,4.57e-05,0.184,0.423,110.028,4,3.522333333333333,1
7Jgi200kgCNvAuZw2W8Nxq,0.677,0.679,1,-7.457,1,0.0706,0.0563,0.0252,0.106,0.516,146.95,4,3.1026666666666665,2
0iDKo9Daaag5ogKl2FwjFh,0.578,0.608,9,-8.214,0,0.0776,0.413,3.03e-06,0.135,0.395,101.055,4,4.614,1
5VHCKZj4U8B2uxgV1ep0pI,0.503,0.619,7,-6.69,1,0.0679,0.38,0.0,0.116,0.266,92.298,4,3.15555,1
2NZSnibsRuxwdPgTvMfjeQ,0.809,0.59,8,-6.619,1,0.132,0.0233,0.0,0.0995,0.546,90.983,4,2.55495,1
0BTWzc638b13HAIWAcm3u8,0.727,0.601,6,-6.553,0,0.0912,0.107,0.0,0.124,0.863,160.013,4,3.2798166666666666,1
6wdpb17i1FDIexi6x1vTke,0.694,0.583,3,-8.794,0,0.0711,0.816,1.37e-06,0.106,0.48,92.999,4,2.322583333333333,0
4Y60H8heDsEpQ2hin2g6V5,0.595,0.832,5,-5.331,0,0.0425,0.0345,0.0,0.149,0.243,90.475,4,2.519333333333333,1
3a2OF3JdIW9VXC9wnbs68X,0.699,0.755,8,-5.421,0,0.119,0.415,0.00493,0.27,0.555,102.013,4,2.431216666666667,1
3p01MuAooksRWmidVE9uw2,0.709,0.605,11,-5.869,0,0.169,0.491,0.0,0.104,0.692,94.945,4,2.4,1
1la73rdzbQGNRFJyO9E71c,0.816,0.735,4,-4.809,0,0.101,0.0653,0.0,0.126,0.675,127.988,4,3.0278,1
5FDcvMV87UABSO1cgwT3e7,0.668,0.63,1,-8.747,0,0.0652,0.204,0.000203,0.116,0.599,91.998,4,2.48245,1
6I86RF3odBlcuZA9Vfjzeq,0.843,0.729,6,-3.634,0,0.0374,0.401,1.2e-06,0.206,0.903,123.046,4,4.177333333333333,1
5PycBIeabfvX3n9ILG7Vrv,0.757,0.632,2,-6.83,1,0.0549,0.499,0.0,0.0723,0.742,122.936,4,3.9188833333333335,1
3DKWF8is9hzp84aSxnhlag,0.869,0.684,1,-4.915,1,0.0456,0.362,0.0,0.0737,0.88,115.052,4,4.40445,1
6rXvMpWJbTyhSrVWye7jPE,0.733,0.794,5,-4.328,1,0.0447,0.359,0.0,0.16,0.857,140.186,4,3.9382166666666665,1
55NJgOC1k3hMF9SqTX1oXu,0.701,0.829,6,-4.738,0,0.0363,0.52,0.0,0.385,0.84,137.945,4,3.60555,1
1iLv1ieT9BZ3qsti9yTCnG,0.802,0.725,0,-5.965,0,0.0676,0.574,0.0,0.0821,0.598,128.04,4,3.75,1
7J4FSE9i1mo3ZHtaMy27dy,0.778,0.841,1,-4.857,1,0.0581,0.0415,0.0,0.0934,0.822,129.979,4,2.64615,1
1StQ4CHZwKz54nXwZ1O3VM,0.71,0.565,0,-5.61,0,0.179,0.0359,0.0,0.153,0.574,95.006,4,2.5848,1
3qY9QaUVAfBXNhen1oNCbf,0.78,0.634,8,-5.279,0,0.12,0.156,0.0,0.0961,0.678,129.989,4,2.830766666666667,1
77FQ6iMaTn7fT9IMdMnpEn,0.659,0.651,5,-5.249,0,0.202,0.172,0.0,0.25,0.526,80.03,4,2.5,1
3ztWRav85xIq8FUmBDr3cu,0.858,0.716,11,-4.053,0,0.153,0.242,0.0,0.0834,0.543,99.972,4,2.6,1
3a2n8wuUcI1VgzHPxUFBg5,0.766,0.769,5,-5.209,1,0.183,0.149,0.0,0.122,0.46,98.471,4,2.477183333333333,1
2CWHg8U4e8aMz4x2aL6P3O,0.73,0.921,10,-3.057,0,0.0756,0.0404,4.17e-06,0.0907,0.418,109.024,4,3.045983333333333,1
3eqOaTqnyb0GEgv6JInG6W,0.635,0.902,0,-3.559,1,0.109,0.172,0.0,0.125,0.285,102.062,4,3.6303666666666654,1
48S401yC1PCMmueiXPuB6F,0.87,0.52,0,-12.159,1,0.173,0.0759,0.0274,0.0899,0.77,142.872,4,1.5734333333333332,1
0D3QZNAMH2d5MFkVlebo6h,0.585,0.678,0,-6.851,0,0.0888,0.106,0.0,0.139,0.162,127.959,4,3.8057,1
1bCqybo9LtdhrNByWLHWx0,0.657,0.851,11,-5.339,1,0.038,0.35,4.18e-05,0.111,0.233,97.996,4,3.336883333333333,1
6455gtKff1qXJvafgVjuva,0.634,0.691,11,-9.975,0,0.272,0.0719,3.29e-05,0.268,0.817,99.959,4,3.76,1
2Cp5UNKv8yUO6ng4ZDflRY,0.64,0.738,8,-7.895,1,0.0567,0.124,0.0724,0.237,0.0933,119.93,4,3.3011166666666667,1
2d0ZupCYQL3ME43vB3Dei3,0.79,0.682,10,-6.788,0,0.226,0.0533,0.0,0.0746,0.584,143.083,4,2.9374166666666666,1
4lstxdn27jZqnTuyaLeJfq,0.829,0.808,11,-5.734,0,0.257,0.379,3.01e-06,0.0735,0.57,142.952,4,2.909083333333333,1
6asjrRvVvpmkO4ueqmpxkL,0.571,0.331,0,-13.714,1,0.119,0.0164,0.00012,0.342,0.199,76.991,4,2.3859,0
1MboxS3hV7Wr8UVO59uRth,0.744,0.579,8,-6.698,1,0.206,0.272,0.0,0.121,0.399,133.105,4,2.667533333333333,1
2E32Pv8w20r6ZH4oFecxOf,0.781,0.464,10,-6.88,1,0.0443,0.334,0.0,0.138,0.322,100.021,4,3.5903666666666667,1
4midGjEpVz0mYkIdQMFX3l,0.716,0.737,6,-5.831,0,0.0578,0.115,0.0,0.0922,0.584,131.947,4,2.997733333333333,1
2dKfIsCs1XhlDZrLjuTbX5,0.816,0.514,11,-8.672,0,0.164,0.0526,0.0,0.0753,0.803,128.016,4,2.92135,1
1cop1UjwA7BxeyQOhEHect,0.718,0.914,6,-4.506,0,0.0478,0.0057,0.0,0.164,0.752,125.021,4,3.0088666666666666,2
6Wv9Yn4m7PJhBFYv3KbtgW,0.802,0.622,2,-12.005,1,0.252,0.0177,0.000234,0.208,0.617,130.112,4,2.6769166666666666,1
6MT4FUB89dU3qjBcbte3mV,0.578,0.888,0,-5.551,0,0.033,0.000905,0.135,0.117,0.709,119.984,4,3.28235,2
1FzfY6uOdQvHYSrdmJFM9t,0.637,0.554,2,-9.498,1,0.047,0.697,0.0,0.0728,0.621,90.055,4,4.451116666666667,1
1rxhA8TlxUAYqPfTCST2jF,0.84,0.699,1,-7.153,0,0.0285,0.403,0.052,0.16,0.656,111.003,4,3.6728833333333335,0
1yI9DA43GvH6BLuG5fFHvc,0.62,0.796,9,-5.168,1,0.0378,0.157,0.000609,0.148,0.869,95.49,4,3.458466666666667,1
7dFJsQQMwSlelur7tPuwnr,0.481,0.839,5,-2.856,0,0.0325,0.00153,0.133,0.356,0.0453,173.095,4,4.02645,1
29q1zXU2JcoBSV9lNIkgnw,0.405,0.938,10,-3.259,1,0.0382,0.00271,0.113,0.118,0.18,173.001,4,5.502883333333333,2
5L3o8IfmlLhxGcSnXQIHcz,0.529,0.861,10,-6.306,0,0.0436,0.000621,0.175,0.109,0.116,173.021,4,6.615333333333333,2
4vvURKpqzFCjYXWXgOgFKG,0.449,0.714,0,-3.979,0,0.0337,0.00534,0.00453,0.105,0.0929,173.01,4,5.49875,0
5X1yyl0LjKTSvEqc2gAWDc,0.497,0.813,5,-3.83,0,0.0379,0.0139,0.781,0.166,0.211,174.004,4,4.823166666666666,0
5pwMhVueICZLGP1k7ZzxGi,0.442,0.856,9,-4.461,0,0.0314,0.000354,0.551,0.102,0.296,173.021,4,5.71555,2
2KfUzIvjDIbUH3k9dAqWa5,0.335,0.851,4,-7.374,1,0.113,0.023,0.211,0.293,0.381,173.136,4,6.77445,2
3mvu1FwId14xr2IsC9wNe1,0.577,0.792,0,-5.14,1,0.124,0.00492,0.783,0.0341,0.626,174.973,4,6.334883333333333,1
5UhR3rgMmJG1N0xmtLKGi1,0.485,0.924,4,-4.921,0,0.0461,0.0318,0.016,0.103,0.0354,172.055,4,3.844016666666666,1
54g2YqUJX2noyMweOTKQlD,0.643,0.927,10,-4.415,1,0.0633,0.00109,0.0,0.272,0.439,130.947,4,3.72755,2
7an0sYJPouI6Mf9TzSjoWu,0.689,0.797,9,-6.748,0,0.0437,0.021,0.693,0.0796,0.0592,127.968,4,6.3791166666666665,1
23BNcdu0SFDckVpOBFxvpQ,0.539,0.824,2,-5.446,0,0.073,0.00477,0.0,0.187,0.283,128.015,4,4.033766666666667,2
6t2fJdWgQICb3VNPNjbACX,0.622,0.889,0,-3.588,1,0.0428,0.000156,0.403,0.236,0.59,124.964,4,3.84,2
0HQODNIFH6CVwIRlvGep30,0.71,0.956,1,-7.283,1,0.0575,0.0111,0.19,0.202,0.562,115.991,4,3.642216666666666,1
07Hf9Vp1hjwLgJYtA7YxfU,0.563,0.503,7,-8.282,1,0.0367,0.0725,0.00451,0.0404,0.545,110.109,4,5.099333333333333,1
0KxVfmuPf6XAP4NN7gAB6q,0.546,0.829,5,-6.28,0,0.0786,0.231,0.0,0.144,0.912,91.162,4,4.48645,1
3q6EaQXJzg8TpmMWCsbaKe,0.658,0.634,6,-6.439,0,0.0338,0.0566,0.000509,0.0862,0.68,79.954,4,4.100216666666666,1
34DdiMOZFVqMHu0uJ2Vd8a,0.532,0.468,2,-7.624,1,0.0431,0.168,0.0,0.125,0.247,112.392,4,4.66955,0
0z1hoxTVVdZn1OxciNsRuw,0.659,0.882,5,-7.039,1,0.0527,0.0462,0.0115,0.0919,0.881,156.099,4,3.697333333333333,1
1sCgWGukswGPlym4ggdoav,0.758,0.793,4,-5.05,0,0.0327,0.0117,0.139,0.108,0.279,122.95,4,3.1770666666666667,1
3YPI87M2YZI1NkpEO2xBjx,0.607,0.714,9,-7.086,0,0.143,0.193,0.0,0.1,0.271,130.063,4,4.57045,1
0OAOIpPURpotrSH5cfsd6g,0.549,0.708,2,-5.777,0,0.0928,0.28,0.0,0.072,0.564,161.707,4,4.1815,1
4Yf4s4P1vfJb8hDvnxCbMx,0.585,0.56,9,-7.992,0,0.175,0.299,0.0,0.154,0.586,167.903,4,3.5726666666666667,1
0ceJAvjokFWwhh0nsOM9QD,0.805,0.905,11,-3.207,1,0.249,0.459,0.0,0.162,0.923,113.866,4,4.48955,1
