tracks_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,time_signature,duration_min,labels
5e7ldn9Kwo8Aw9Z8ql9cDj,0.873,0.719,1,-5.948,1,0.248,0.03,0.0,0.333,0.858,93.281,4,5.12955,1
4Qd0pa3JO76UEwhos9JmN0,0.79,0.566,5,-8.33,1,0.437,0.106,0.0,0.119,0.586,142.016,4,5.246016666666667,1
5sdjP6WpDav6FZUE20efFs,0.926,0.71,8,-1.52,1,0.0786,0.0775,0.0,0.153,0.635,133.927,4,3.7042166666666665,1
5MAnH0CFbD13INQBsnKI9y,0.75,0.543,5,-10.672,0,0.179,0.355,0.0,0.419,0.652,150.066,4,3.2903,1
5YnVquSLHD6RMTHcB4V1O6,0.895,0.463,4,-6.809,0,0.422,0.761,0.0,0.11,0.836,133.853,4,1.92,1
4aImqAK3FJkFpP3mfExn7t,0.927,0.393,11,-7.469,0,0.104,0.0995,0.0,0.182,0.745,129.96,4,2.8398333333333334,1
3u0W3gJQNV5gegMmntzby8,0.7,0.738,2,-4.697,1,0.265,0.00491,1.1e-05,0.35,0.0588,171.404,4,5.366,1
4CH66Rxcjcj3VBHwmIBj4T,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,4,1.5707666666666666,1
2Er9IzqoPszUuqwYHfNzAj,0.837,0.567,11,-6.976,0,0.365,0.0766,0.0,0.397,0.809,145.915,4,1.8661833333333333,1
0V3kpFCTvbrZnLKyQl7wj7,0.654,0.829,1,-3.53,1,0.045,0.044,0.0,0.332,0.196,91.064,4,3.1735333333333333,1
07xpsAw0SZ8yVpHmmicHYu,0.751,0.679,0,-7.917,1,0.222,0.294,0.0,0.315,0.617,98.014,4,3.2652,1
2RybgcXW3bHa8AUC7mDhmS,0.59,0.641,5,-3.911,1,0.0765,0.425,0.0,0.0851,0.168,149.859,4,2.94,1
7gdGdDgpCDy2kACTqvXbYa,0.454,0.746,2,-5.499,1,0.274,0.000821,0.0,0.311,0.591,83.509,4,4.143116666666667,2
2mfJHpLPd1GuEZKqKFzKGB,0.667,0.711,10,-5.983,0,0.273,0.0117,0.000237,0.0647,0.72,191.984,4,3.3948833333333335,1
7dgh0zpQhFVNTTmvtmTTWe,0.643,0.725,6,-5.822,0,0.184,0.0433,0.0,0.351,0.681,159.159,4,3.7053333333333334,1
6xSzZ2CqIjpP78L3osGClx,0.7,0.71,7,-5.757,0,0.0392,0.0213,0.0,0.0924,0.388,126.942,4,3.29995,1
1Ygm9KdH3wbzDekO8JgxcW,0.582,0.835,7,-4.899,1,0.222,0.133,0.0,0.102,0.496,160.09,4,3.1584833333333333,1
5qyZ6LcHvBiIHLaoED8K4g,0.773,0.623,2,-5.267,1,0.196,0.00194,0.0,0.133,0.13,153.1,4,2.508783333333333,1
2S20OWlQTdA0orM6lJvweN,0.688,0.282,6,-15.145,0,0.267,0.137,2.69e-06,0.103,0.19,79.008,4,2.8836166666666667,0
7HCX1Ch3mklJyEdpwPZBFW,0.824,0.667,10,-6.603,0,0.0814,0.00321,2.65e-06,0.0956,0.305,82.037,4,3.46555,1
2gC7erdFPRnp9ZQ3AXgfCv,0.82,0.721,1,-5.868,1,0.0649,0.00421,0.0,0.112,0.137,124.083,5,2.6231166666666668,1
31zM0EDIKJkHbRHFxTDxBH,0.553,0.49,7,-9.292,1,0.371,0.136,0.0,0.0992,0.651,79.963,4,2.598316666666667,1
5w8wL9IpVlOerzOzOvkjvG,0.785,0.726,2,-4.209,1,0.0387,0.0739,4.01e-06,0.316,0.181,119.963,4,4.134216666666667,1
3cT2KPDofP6iN0zfxAoALu,0.687,0.701,6,-6.054,1,0.244,0.0335,0.0,0.0851,0.372,159.915,4,2.7851166666666667,1
0sSiKUwq2J43B1lTZmCj50,0.972,0.62,11,-6.015,1,0.12,0.00166,1.23e-05,0.116,0.603,125.022,4,3.8382833333333335,1
3GkEnNf2RWmdwkA2FfjQ3g,0.771,0.817,2,-6.791,1,0.214,0.306,0.0,0.155,0.554,123.952,4,2.9068833333333335,1
6mS9JgLlBCbmsMQnKrm2e3,0.72,0.484,1,-5.021,1,0.415,0.0132,0.0299,0.113,0.166,179.957,4,3.24695,1
568OIKgeHyGRD3uWR44JbO,0.814,0.584,1,-5.425,1,0.0819,0.00839,0.0,0.0646,0.405,141.016,4,2.9670833333333335,1
2R7WqqBZL0dti9QafDJ5DY,0.614,0.565,11,-7.781,0,0.0763,0.039,3.07e-06,0.338,0.388,81.004,4,2.0536666666666665,1
1oU2vrVzQxqoZJZSw80Ven,0.763,0.708,8,-6.297,1,0.134,0.07,0.0106,0.13,0.732,160.035,4,3.6157833333333333,1
3O7lxdQoe1aNWs93VSHsJg,0.857,0.676,1,-5.359,1,0.192,0.218,0.0,0.0592,0.339,103.998,4,4.38545,1
2oFdrFpXDgPcszmfWaKboI,0.746,0.64,7,-4.466,1,0.0403,0.0638,0.0,0.195,0.364,135.957,4,2.2012,1
5Otd4NFsyhjFKLkYgivIY8,0.852,0.656,8,-6.737,0,0.377,0.000881,0.0,0.0886,0.838,168.002,4,2.764666666666667,1
2xEvCnhZMxvvRwaF4le8UV,0.788,0.639,1,-7.834,1,0.319,0.433,0.0,0.142,0.746,81.482,4,2.289266666666667,1
6ZelF5APDN5r6XnFqcnvWR,0.904,0.627,1,-5.608,1,0.222,0.0303,5.68e-06,0.0923,0.236,145.976,4,3.7373833333333333,1
0eHFPf7gom9ztF7Jc6FP6C,0.803,0.709,10,-8.164,0,0.327,0.0352,0.0,0.122,0.54,139.877,4,2.343183333333333,1
3iVq1zq46q0auo3VwixXFe,0.782,0.508,9,-7.153,1,0.231,0.263,0.0722,0.157,0.356,137.955,4,2.8405833333333335,1
0Q2n5yzl2XRqYbV77tZNYp,0.907,0.539,4,-7.782,1,0.36,0.0408,0.0,0.253,0.664,124.918,4,2.501916666666667,1
0taOCiup4HNG9LmbduVlJj,0.721,0.71,7,-9.294,1,0.295,0.000662,0.0,0.359,0.51,108.024,5,2.60095,1
6ByJDHUIqR8pnOKLCaxUP6,0.893,0.493,10,-8.558,0,0.374,0.00289,0.0,0.209,0.416,83.028,4,2.3128,1
7GcbUQUvw2TIfmDfya8Jgv,0.758,0.522,1,-4.717,1,0.211,0.0822,0.0,0.59,0.304,158.042,4,3.3763,1
3BCDiaE7OfU2u9hNlUjJjN,0.851,0.537,6,-6.98,0,0.174,0.00437,0.0,0.297,0.211,149.231,4,3.9714833333333335,1
0JjM9bKm4wrwohMslcm892,0.803,0.759,7,-4.692,0,0.0494,0.00509,0.0,0.0921,0.284,104.0,4,3.5551333333333335,1
5fmTiyocDfiXbUZ4SpdXRm,0.697,0.685,7,-7.005,1,0.0712,0.14,0.0,0.0824,0.808,94.06,4,2.04755,1
176CHQCg8fvF0ETAEnQ6z0,0.901,0.617,1,-7.884,0,0.237,0.0448,0.0,0.0937,0.782,125.987,4,2.2857166666666666,1
1orjH4IkSH9VrWmRCToKV8,0.806,0.749,1,-5.268,1,0.328,0.0838,0.0,0.0621,0.77,140.032,4,2.41945,1
7FFqcNFMdRjWYE9PfN4Zu7,0.66,0.925,7,-2.094,1,0.317,0.252,0.0,0.87,0.576,81.041,4,4.398,1
7leSmOmirrH7EhwronPOzu,0.482,0.812,11,-5.522,0,0.0367,6.31e-05,0.0,0.231,0.458,134.976,4,4.371783333333333,2
6tVwi09OwB7zVYV0NUajeP,0.5,0.847,11,-4.222,1,0.0417,0.00125,0.0,0.0875,0.716,125.964,4,4.058216666666667,2
0r8H7m8knNVn3iUXwQCnVo,0.435,0.931,9,-5.055,0,0.0725,0.0418,0.000293,0.0846,0.387,153.475,4,4.432216666666666,2
0a9sd6MEXZXIPHk0fAxpZ4,0.686,0.384,11,-10.424,0,0.0719,0.629,0.0,0.153,0.544,81.412,4,2.0328833333333334,0
683hRieVmYdAhVA1DkjSAk,0.798,0.952,11,-4.78,0,0.0401,0.064,0.000513,0.287,0.843,132.031,4,5.082666666666666,1
31zVAFjXO0XmIEgJuDx9od,0.825,0.838,9,-5.411,1,0.0355,0.268,0.0,0.0487,0.965,110.001,4,4.6882166666666665,1
5VJjhHyG8NZ5xdgG6uTb3P,0.831,0.782,4,-10.48,0,0.0595,0.0731,0.0171,0.032,0.631,107.877,4,3.48155,1
19fsi2eY2FehBaIWb6IQYT,0.756,0.724,4,-4.796,1,0.0319,0.00221,0.0329,0.319,0.947,129.049,4,4.568,1
1RrmaSK3GCuQKG4sIy9hjT,0.677,0.947,7,-5.375,1,0.0793,0.0191,5.03e-05,0.126,0.94,142.546,4,3.57,1
3TeYo0JqXczzdAvwcdm7Li,0.571,0.969,7,-2.863,1,0.0448,0.0148,0.0,0.0807,0.871,95.016,4,1.9237666666666666,2
03mdrujTxB56CXdm3ApamU,0.419,0.711,2,-5.499,0,0.0548,0.00399,0.0393,0.32,0.583,72.846,4,3.1032333333333333,2
35ktJRucjD4pw5w8t0Ha97,0.576,0.943,1,-5.431,1,0.146,0.0496,5.27e-06,0.319,0.0604,155.002,4,2.9937833333333335,2
0CguKOiBoDTbO2hhGhrKcI,0.714,0.83,4,-5.659,1,0.0857,0.0198,0.0,0.0962,0.874,155.013,4,3.43045,1
1djfwy9FvafpK4KhznjjeI,0.756,0.532,6,-6.508,0,0.0934,0.072,0.0,0.0579,0.869,149.975,4,3.8746666666666667,1
3SLu421u9hMKwcFNxGFrGk,0.459,0.759,6,-5.487,0,0.0998,0.131,0.0,0.356,0.667,105.157,4,2.6476166666666665,1
0ZLuW8uOXdFNWcI40C0OC2,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,4,3.7913,1
3aAmQOxRPeKDL0HMWFA5qn,0.913,0.391,4,-11.158,0,0.368,0.272,0.0,0.0666,0.713,141.05,4,2.2704,1
4SDgTLDYrJ2UrHbkRkg7MD,0.717,0.598,5,-5.613,0,0.0809,0.22,0.0,0.122,0.496,153.905,4,2.517333333333333,1
3ROfLScNbTGtKdjEzbx74b,0.842,0.754,8,-5.542,1,0.0841,0.024,0.0,0.37,0.585,141.017,4,3.3313333333333333,1
5AQkWhOtLSszgEWKrqd9lt,0.635,0.722,11,-3.27,0,0.223,0.161,0.0,0.0696,0.185,164.739,4,3.2490833333333335,2
3i1B1PnsfnOQPGVIzhf1lr,0.723,0.732,11,-5.514,1,0.0864,0.11,0.0,0.484,0.503,104.991,4,3.3291166666666667,1
1vxy18xH3mCddAcy07XS1v,0.495,0.699,8,-5.465,0,0.131,0.0338,1.3e-06,0.064,0.754,105.182,4,2.9568833333333333,1
6M2sM2jhK1dSYfqwA3yUE4,0.34,0.674,8,-7.597,0,0.424,0.0239,0.0,0.182,0.168,182.102,4,2.8678166666666667,1
3GBWERDFODMjX1ysTXLnmS,0.747,0.689,11,-7.246,1,0.242,0.197,0.0,0.0884,0.75,89.901,4,3.409116666666667,1
0W0699BWvdoz7fxA9sYKc5,0.486,0.574,1,-6.988,1,0.276,0.00106,0.0,0.165,0.167,91.18,5,2.1161166666666666,2
3jGGBXlK2H5wDCJliiDdIW,0.682,0.521,5,-6.464,1,0.0436,0.00577,0.0,0.14,0.106,143.992,4,2.5046333333333335,1
0Pq8CSHDXInMK8atOkWSAv,0.788,0.603,5,-6.959,0,0.1,0.00439,0.000232,0.144,0.216,142.943,4,3.024,1
16KXRgVBoNeumVdBrWOFYf,0.699,0.319,2,-10.628,1,0.57,0.293,2.52e-06,0.0748,0.157,114.737,3,1.8686333333333334,0
65u1dHQyQyE4y4aN2eDmMF,0.774,0.507,1,-6.952,0,0.065,0.0636,0.0,0.138,0.508,140.067,4,2.1733833333333332,1
2DdpOlqObnMU1IcMGLp0nk,0.858,0.7,7,-4.677,1,0.258,0.0277,0.0,0.109,0.825,140.08,4,3.9144833333333335,1
0RkCnqwF8Tfl2QGPZwopyk,0.87,0.835,1,-5.875,1,0.311,0.0353,0.0,0.142,0.901,140.051,4,1.9708166666666667,1
2bxvKs7Q0zqFqajnRcgxbv,0.848,0.533,11,-8.79,1,0.282,0.0123,0.0,0.18,0.648,132.442,4,3.52615,1
7ngdkrVQPgP3AoIxUrTpHT,0.68,0.411,9,-9.761,1,0.434,0.0336,0.0,0.0889,0.161,193.131,4,3.8919166666666665,1
1kNTnXdJTxNwtcBas2Y4Hx,0.779,0.478,5,-9.324,1,0.276,0.0228,0.0,0.805,0.624,140.032,4,3.028566666666667,1
0otHgzhkaFOS5ueD70Rc8N,0.593,0.74,9,-6.766,1,0.775,0.154,0.000372,0.0972,0.797,212.08,5,2.0522833333333335,1
0VlpgNPHWCyh8xxLcaK2fp,0.824,0.577,2,-9.443,1,0.357,0.0109,0.0,0.107,0.442,154.081,4,2.66545,1
1SKkHYkGqhadpciJKXfRhU,0.782,0.557,1,-7.419,0,0.231,0.149,0.0,0.309,0.393,130.16,4,3.277633333333333,1
3kW5Rq9AIL0QQuYTSKNkQw,0.823,0.705,10,-4.73,0,0.282,0.0274,0.0,0.0919,0.836,186.12,4,3.2842166666666666,1
29s4u1adFGLWtGehbR5xkq,0.898,0.577,2,-7.785,1,0.238,0.0361,0.0,0.176,0.266,83.018,4,2.4060166666666665,1
4mIHgQ3ofK2RK34UdbqMbe,0.841,0.732,7,-5.186,0,0.19,0.0115,2.18e-05,0.136,0.576,149.012,4,2.3913333333333333,1
03Aji6nA2bOepJewgLQUUa,0.851,0.494,1,-5.641,1,0.366,0.0747,0.0,0.334,0.508,163.063,4,2.8776166666666665,1
7ohROa13QK43JBRqfCmz4P,0.795,0.526,6,-9.086,0,0.204,0.067,2e-06,0.134,0.194,140.037,4,3.023216666666667,1
2ONo43uD9sG5Bhth17nTA7,0.821,0.454,8,-12.015,1,0.326,0.0424,0.0,0.0724,0.843,153.904,4,2.3896166666666665,1
4FFefXytCYkDajcHsD0zyn,0.71,0.696,2,-2.895,0,0.458,0.464,3.7e-06,0.274,0.773,139.892,4,3.4571,1
6bsRaxW3vYniwPytZQXZB6,0.964,0.771,11,-7.238,0,0.311,0.00451,1.58e-06,0.432,0.468,127.003,4,1.7637833333333333,1
0HTIrbUwwFn984RzVZm5Fk,0.728,0.442,1,-10.095,1,0.0565,0.000487,8.21e-06,0.149,0.441,142.025,4,1.7756,1
4J7IUiMAbCEBN15c2ekiDh,0.671,0.569,10,-8.827,0,0.244,0.0046,0.0,0.0373,0.496,156.077,4,2.771333333333333,2
5no1uAP51SFQzZqITUxsfG,0.918,0.517,2,-7.085,1,0.156,0.0365,0.0,0.0998,0.158,131.983,4,1.71455,1
57Q9HE6NfZVsv4d5YOXpFY,0.702,0.483,6,-13.614,0,0.248,0.169,1.22e-05,0.233,0.262,130.98,4,2.4442666666666666,1
6pr7X9UZCDn8CruopaNVha,0.496,0.7,1,-5.199,0,0.284,0.0197,0.0,0.103,0.464,107.711,3,2.8963833333333335,1
5uVW9FWVaQde0lfF4hYs4C,0.599,0.598,4,-7.015,0,0.124,0.0502,5.01e-05,0.173,0.343,179.49,4,3.207133333333333,1
37nYSBS0MfRCm913QwCCYo,0.771,0.594,1,-8.991,0,0.193,0.00482,6.88e-06,0.111,0.119,149.106,4,2.5797833333333333,2
69SNw01e7QOpN2xyLlO1tS,0.605,0.444,2,-7.223,1,0.141,0.0185,0.0,0.297,0.115,172.26,4,4.1395333333333335,1
08dz3ygXyFur6bL7Au8u8J,0.622,0.946,7,-3.593,0,0.0534,0.044,0.0,0.0838,0.336,130.07,4,2.770566666666667,1
07VOlyshShGMYBPgjTIZoz,0.885,0.741,10,-7.967,1,0.381,0.357,0.0,0.342,0.603,139.144,4,1.8395833333333333,1
0EqWptQGLeY9TOHuvOijjV,0.696,0.679,6,-8.053,0,0.133,0.0451,0.0,0.178,0.174,131.033,4,2.076766666666667,1
4axYWgXASdsCBHuwInAubT,0.797,0.293,5,-7.479,1,0.08,0.591,0.0724,0.148,0.478,80.035,4,2.0271666666666666,0
0T6RSXxFhW8dRTWHI604ld,0.568,0.636,11,-4.265,1,0.204,0.00671,0.0,0.105,0.879,113.497,5,3.2959833333333335,1
6U1ueRYXTjFHuJ9Ld2LBIW,0.832,0.743,1,-6.706,1,0.228,0.0596,0.0,0.257,0.522,100.004,4,2.8451166666666667,1
4zmbR2kLWowi8Pk0x9vR2T,0.416,0.396,4,-13.088,0,0.17,0.0267,0.000122,0.104,0.483,179.336,4,3.9377833333333334,1
0gO3E51A3fqp0ypJ26QbVP,0.784,0.632,10,-6.083,0,0.347,0.156,0.0,0.605,0.746,124.603,4,3.88065,1
0IEhU1bRVEqWCfb6Fy6w67,0.732,0.65,1,-5.852,1,0.265,0.0244,0.00021,0.127,0.453,125.2,4,2.350633333333333,1
4JgZIuaDykldS27JTm9CTE,0.816,0.419,8,-9.291,1,0.49,0.157,0.0,0.0886,0.189,96.072,4,2.350616666666667,1
31EMZYiFomBb6nTm86Vltr,0.851,0.454,10,-1.643,0,0.205,0.406,0.00743,0.112,0.6,86.645,3,1.80385,1
3htehizlFlGt3xBQgFQgi2,0.856,0.729,7,-7.035,1,0.18,0.0564,0.0,0.148,0.548,124.953,4,2.4324166666666667,1
2Z2i4yuPcGg7ObdNiuJuzB,0.54,0.745,8,-6.628,1,0.151,0.0384,0.0,0.253,0.0799,150.107,3,1.2824833333333334,1
7vCLOe1ufpcaq0JS4BTYiU,0.92,0.424,9,-5.24,1,0.226,0.00418,1.62e-06,0.164,0.116,134.975,4,2.0590333333333333,1
4GlVZvJzjd6bD2UPgSrfYE,0.713,0.456,8,-6.003,1,0.0496,0.0558,0.0296,0.134,0.336,140.971,4,2.0253666666666668,1
3tHm0NnzLiQsaMUkJNcAij,0.893,0.537,7,-6.822,0,0.364,0.211,0.0,0.0599,0.588,140.038,4,2.9760333333333335,1
6TsKAplebdxqJ6RCsIcLkn,0.93,0.675,5,-11.241,1,0.785,0.0705,0.0,0.05,0.678,132.182,4,1.45545,1
3scrJy2S0Nwgi8x88DFqWs,0.737,0.642,10,-5.459,0,0.237,0.0625,0.0,0.296,0.575,127.327,4,1.2597,1
17lzuZ03enjlAQ8RHBx3aN,0.838,0.619,10,-8.761,0,0.313,0.106,0.0,0.371,0.568,103.552,4,2.5008,1
0SxjNrhMwarsbcgEy0pavJ,0.751,0.674,1,-7.101,1,0.212,0.565,0.000266,0.114,0.565,145.808,4,3.5597833333333333,1
4hFQTvD4ZioWwAG3CWfS9D,0.687,0.83,1,-7.085,1,0.332,0.0434,0.0,0.153,0.256,80.042,4,4.27245,1
5i8jLP4CRfCQDxlJoixNhi,0.615,0.593,5,-7.402,1,0.247,0.284,0.0,0.209,0.348,166.038,4,1.9855666666666667,1
3BGppswSnFNGUSFiJ6rj4n,0.674,0.453,6,-10.293,0,0.0612,0.155,1.21e-06,0.0933,0.22,128.107,4,2.78125,1
1Tfxi7N3DW4zvAuVjt9g8X,0.753,0.502,1,-6.879,1,0.264,0.0439,1.54e-06,0.128,0.349,205.895,4,2.970283333333333,1
1LWvvT3P4FwNZLabGqFRqW,0.747,0.73,6,-7.561,0,0.243,0.285,0.0,0.137,0.731,174.082,4,2.5747166666666668,1
74xQwbDn15dgAn5s0QdC2H,0.761,0.446,1,-7.865,1,0.348,0.0114,0.0,0.126,0.0384,178.014,4,2.51685,1
6kh17zXl4MM4AzSeJP02hB,0.883,0.706,11,-6.463,1,0.117,0.0909,0.0,0.158,0.852,135.031,4,3.348883333333333,1
70hEwoUysXCpR4BFzRzG33,0.62,0.895,10,-6.158,0,0.374,0.00587,0.0,0.133,0.853,175.356,3,3.546116666666667,2
3yQQgABgbIcyhy7pJjHfWF,0.748,0.645,2,-7.644,1,0.292,0.302,0.0,0.108,0.141,76.474,4,4.7362,1
3FWIAl04a9ySFhk4HH15ov,0.846,0.554,1,-5.856,1,0.0991,0.0376,0.00245,0.102,0.611,163.887,4,2.0284666666666666,2
5I1MtviLuhmtzDqt7econ4,0.533,0.914,11,-2.612,0,0.346,0.271,0.0,0.452,0.743,167.966,4,4.12955,2
254NA3jUt7zCu0fU4tksil,0.572,0.727,10,-3.791,0,0.329,0.185,0.0,0.206,0.59,103.231,3,2.3847833333333335,1
7zl7kehxesNEo2pYkKXTSe,0.924,0.73,11,-6.125,0,0.274,0.0525,0.0,0.113,0.848,99.01,4,3.9444333333333335,1
1bzM1cd6oqFozdr4wK6HdR,0.79,0.621,1,-7.634,1,0.275,0.333,0.0,0.122,0.15,118.895,4,4.200666666666667,1
1inQjfrPjWSM8DehYMfIxi,0.824,0.536,1,-5.505,0,0.13,0.0257,0.0,0.179,0.207,124.972,4,2.8473333333333333,1
0EZL3sv66teJRAE4t1NLsQ,0.555,0.604,10,-6.552,1,0.295,0.0786,0.0,0.103,0.536,84.362,4,5.166666666666667,1
4OiBN3pUfo2ykf2xaEHWA6,0.629,0.781,8,-3.385,0,0.274,0.031,0.0,0.236,0.341,79.469,4,3.4757833333333332,1
7nd7WBRh2mq2gZLzsQYgO6,0.572,0.63,4,-7.689,1,0.349,0.158,0.0,0.151,0.439,86.906,4,3.429316666666667,1
38EMs44DpiWdDEk246yt8T,0.77,0.559,8,-7.895,1,0.31,0.0268,0.0,0.0829,0.19,152.964,4,4.604633333333333,1
67RNSpjKQqeuwUwaeHnAD0,0.809,0.605,5,-5.871,0,0.211,0.069,0.0,0.0688,0.564,124.1,4,2.630116666666667,1
5X8oSrRZNODNpngjOQu2SY,0.768,0.683,1,-5.752,1,0.428,0.0129,0.0,0.0643,0.335,86.124,4,2.1404833333333335,1
5KWwD9LzZa6ruNYGNqAqoN,0.79,0.606,10,-5.69,1,0.228,0.114,0.0,0.127,0.288,136.005,4,5.38865,1
5YZLQrf4RuYWA4A6QCk21s,0.851,0.623,11,-3.992,0,0.0927,0.104,1.3e-06,0.0804,0.452,149.235,4,1.7299833333333334,1
0TW5cZE8fEGfBuBLGistGl,0.558,0.487,8,-8.05,1,0.183,0.0194,0.0242,0.204,0.183,110.004,4,3.60005,1
6mmCqEd2ftOFMgcLXcEoQm,0.834,0.71,7,-7.251,1,0.252,0.000177,0.0185,0.25,0.401,100.086,4,2.0685166666666666,2
7Bot6AB2dsvZEyqzUL8AUH,0.832,0.522,2,-7.244,1,0.05,0.012,0.079,0.377,0.253,150.044,4,3.229416666666667,1
2CPUmpiJICIcKzXaQ5Xavi,0.844,0.753,1,-4.152,0,0.213,0.00543,0.0,0.116,0.583,138.067,4,3.2882166666666666,1
6ukXwaLZoMjeqA98ZdKLtq,0.896,0.483,5,-9.794,0,0.0663,0.0904,0.000218,0.0889,0.51,103.0,4,2.9828,1
5xAR2kje4pVMHz0ipvp2VA,0.952,0.547,9,-5.533,0,0.0591,0.0167,0.0,0.0852,0.31,100.033,4,2.4074,1
5R443dM3IGHeWtVuro7DQA,0.858,0.731,2,-4.121,1,0.0961,0.138,1.71e-05,0.0987,0.431,164.054,4,3.323166666666667,1
5Vvu6MkyvNVdbsD5oV49Aw,0.836,0.703,0,-4.731,1,0.106,0.031,0.0,0.124,0.211,144.959,4,3.53155,1
5nGRB2G9wRDJLmZUjF6nMw,0.847,0.382,10,-7.191,0,0.0693,0.0299,0.0,0.0755,0.381,143.999,4,2.6697166666666665,1
5SNMDheeDO7zvinLO26ufB,0.846,0.404,1,-8.87,0,0.463,0.209,0.0,0.114,0.552,140.007,4,3.08905,1
6V1lWr7s8CO5VkxXe4hBtg,0.901,0.536,2,-9.075,0,0.467,0.0312,0.0,0.0932,0.252,132.035,4,3.287333333333333,1
4PU3QFQOlTWnSnpDCIbQtO,0.587,0.571,11,-6.907,1,0.22,0.0185,0.0424,0.118,0.122,87.93,4,2.8038166666666666,2
3jOb8vB6PD13kVyQDiy8uO,0.827,0.569,2,-8.111,1,0.281,0.183,2.03e-06,0.102,0.561,154.93,4,2.69575,1
0lVp0ajGZ2huxjV0LjnLI4,0.709,0.941,8,-4.929,0,0.276,0.206,0.0,0.249,0.333,148.029,4,1.7148833333333333,1
2b6m1EXzEp4krnVK3RiQT2,0.8,0.205,4,-14.792,0,0.637,0.569,0.0,0.105,0.58,155.007,4,2.4307333333333334,0
4lQ87x6SYGR9E8v28xqhh2,0.871,0.749,8,-5.611,1,0.32,0.407,5.45e-06,0.128,0.756,139.97,4,3.0096833333333333,1
25GrBh4vRCJpb142tggh2E,0.485,0.735,10,-1.853,0,0.231,0.275,0.0,0.0876,0.973,84.729,1,1.7976333333333334,1
6LG2kCL9HLP0gEfv2slGuC,0.9,0.463,5,-9.82,0,0.0557,0.348,2.1e-05,0.22,0.628,108.99,4,3.387783333333333,1
0yQmxfaNpo32lfjS8MwZQJ,0.758,0.543,9,-6.392,1,0.357,0.00515,0.0,0.159,0.376,160.006,4,3.53125,1
7CyHSkPD9Hj1zDnUzYZnLF,0.758,0.757,1,-6.88,1,0.153,0.153,0.00186,0.253,0.693,147.945,4,2.8648666666666665,1
7fL8dLyXc7GQVRCN54IWOw,0.895,0.535,1,-4.887,1,0.27,0.0568,0.0,0.0389,0.767,81.005,4,2.6072,1
2gRdFSbP40IRVg2HWzSchZ,0.775,0.629,5,-6.835,0,0.195,0.00734,0.0,0.105,0.819,75.996,4,2.5723666666666665,1
15GgXBJaTNlkXLn4KFBnTx,0.586,0.547,4,-7.383,0,0.095,0.505,0.0,0.0963,0.35,75.911,4,2.6636166666666665,1
3y3lSZTSkV7svtMQFr7ooH,0.674,0.538,11,-11.48,0,0.078,0.17,0.0,0.253,0.71,156.219,4,2.8869666666666665,1
4DdaOUTsCqz4cLK3z92oso,0.833,0.751,11,-7.117,1,0.0854,0.0113,0.0,0.0235,0.716,98.039,4,3.4468833333333335,1
0wpbWr0vI9mIV6WpO5CqPi,0.724,0.951,7,-4.294,0,0.226,0.127,0.0,0.307,0.593,103.988,4,3.2691166666666667,1
0n56YWlnKfK1meIGHwMFWt,0.867,0.647,10,-8.765,0,0.583,0.04,0.0,0.131,0.56,77.471,4,3.5097833333333335,1
0i7Lec22TEo0Nkf0I7bvI5,0.798,0.462,6,-7.622,0,0.153,0.0322,0.0,0.0682,0.815,150.005,4,4.282216666666667,1
2QpxXYvX91UIIABQdhPnt5,0.822,0.887,11,-3.946,1,0.305,0.297,0.0,0.317,0.864,94.039,4,2.5930833333333334,1
5ItzU5pBrFmRUudfr5RkJP,0.731,0.927,11,-5.663,0,0.0408,0.015,0.0,0.103,0.669,143.987,4,4.165333333333334,1
5JZKfxOSBSKYJAHITH5Nuj,0.472,0.862,4,-11.444,1,0.0386,3.17e-05,0.874,0.239,0.0647,111.44,4,3.5195666666666665,2
0RdbIVwWDnAilOaRpF2TQk,0.796,0.745,11,-6.433,0,0.0579,0.234,0.0,0.0711,0.948,140.025,4,2.3732166666666665,1
6hvUhEODKqAuNl69JHIyPz,0.727,0.909,10,-3.632,0,0.255,0.0336,0.0,0.0673,0.665,171.956,4,4.1882166666666665,2
2psUZ3pOZZ95FHLgPvWv05,0.727,0.687,0,-5.088,0,0.036,0.00137,2.51e-05,0.103,0.752,110.031,4,3.7014833333333335,1
3m0ZlvZBVGCY92ekvvC52W,0.892,0.691,0,-8.635,1,0.251,0.148,0.0169,0.093,0.642,84.528,4,3.02965,1
5GAo1lngd23rtBxvyIJSca,0.704,0.731,8,-7.173,0,0.109,0.0183,0.000383,0.278,0.157,145.952,4,3.2492,2
1wEbh1de74iKTl2L932zcJ,0.856,0.736,1,-5.507,1,0.0719,0.00284,0.0,0.0965,0.579,102.994,4,3.184466666666667,1
1q0jS20WymGaQCFpZsBZvV,0.854,0.509,7,-6.333,0,0.333,0.162,0.0,0.0802,0.897,164.971,3,2.34255,1
0yJCYUDA07fteO0uyna5CK,0.803,0.626,0,-9.167,1,0.0945,0.0984,1.98e-06,0.36,0.42,86.011,4,2.99745,1
