track_id,track_popularity,artist_popularity
6g0HHWLJwfe2PlbgHi8pBj,61,75
6C8JJFoGC4dkVtAHVK3iif,60,85
3Qpk2qHree1RTH5lZaKnEK,68,74
3W1XPf7mvuQcWQB7U7MbTM,67,86
6VbmeIWTbNHM5uqoW7GTE4,68,72
1GjRIaC1VRaPw8cl5CAjuF,62,72
5iE3PXOTikU7vxZGJLuzIH,42,70
70IA2wDz4hsQJ4uadRZzwT,0,70
7axkYhEzlIumZtDFg7bngs,44,70
2jj02cQehfIL1Zj48YpCWV,0,70
3VG4NgaETUW4LiFn7lTQvu,0,70
1uALIRLoGKhrjEpEIfxLBg,0,70
5akdGUWEhr1WtungS30UxG,0,70
0xo0mAIXN11pJ5aWRxdI5d,0,70
4ZrxKrR4WTI7lwNeNRLxkT,0,70
7E4J1LryugL1FZbfRnpoMc,0,70
59WN2psjkt1tyaxjspN8fp,82,69
0tZ3mElWcr74OOhKEiNz1x,77,69
1wsRitfRRtWyEapl0q22o8,73,69
1MQTmpYOZ6fcMQc56Hdo7T,70,69
5YBVDvTSSSiqv7KZDeUlXA,68,69
2rBHnIxbhkMGLpqmsNX91M,68,69
7lmeHLHBe4nmXzuXc0HDjk,66,69
1XTGyfJeMiZXrZ1W3NolcB,65,69
2QiqwOVUctPRVggO9G1Zs5,65,69
3QjQp2bfAvLTCSi8Zhzqis,66,69
3dPQuX8Gs42Y7b454ybpMR,86,70
21Qsj3cMVCx2xF2EVVNbEu,74,70
4jU7NPkz4HVnM4hweqNhI1,70,70
13lZDbwonGhOflQLQIfdtZ,69,70
2LMq1O0NiqGhPOlXo3McYQ,68,70
4IiuExPFijOGZnVxGsKWcc,65,70
3RdQfyk7BBxxIx0zSnCBIw,65,70
4Hzg7Hcqo2aUooTQ0pnBYC,60,70
2ewjgFhHDTE8BkV8kzpiX2,59,70
5Z10YWrfpP2UAUwmmHIR8y,58,70
7e89621JPkKaeDSTQ3avtg,84,71
5EWPGh7jbTNO2wakv8LjUI,81,71
1ju7EsSGvRybSNEsRvc7qY,77,71
0x2wtJbtJrox3SDmnMj97x,71,71
64sn7wgJfeQKY3Jisnl59w,67,71
72FTNsVwlDXMgxyEnmjwM0,58,71
12WiGqEs3t5hrzBJTe1K0P,66,71
6PPhp1qpAjLUxQr75vSD4H,64,71
02UFwtmJ0ogLQWMx43Okuh,62,71
52DKGPMQ21DauCR19pQ0BK,64,71
3yUcJwYu7fXAfqMj9krY6l,76,69
3adnLFXKO5rC1lhUNSeg3N,60,69
4xFxK0FXmNlUDRgCaIQCVn,68,69
4jCs5Z8Y06WsiDeoe5giJn,44,69
35C086Yh0F6hw6pyPIvobP,57,69
49HyHz6uWXHV6GT8bhX3t9,57,69
1ujIGAJ2sp9ZXJVnZJxbQa,52,69
4N7e9ltiDKb19Swu2CWqMB,37,69
2QCHIajQI25gADlXSBdXhT,41,69
35b9ljYHjIUSTkgQWHbnt6,48,69
6zC0mpGYwbNTpk9SKwh08f,76,69
0zxj7dVhYZq5ACyaDx5XIo,72,69
3UqHlIBI771FNCiLY5MKrp,70,69
3ykSdTGmYPFl8pDBXer1zG,68,69
1kgdslQYmeTR4thk9whoRw,71,69
5Ds0VGkTSQ1jf4KzLUpZPb,68,69
0UOxp1BpnD8uPQMKU4wKjz,64,69
6io0LJIP9ntX35hTfaxwQG,64,69
2GGskYwS4j8LDMSDUJ8vrl,60,69
1yKah8BCP3Vgq2tPBOLKL0,55,34
6HSXNV0b4M4cLJ7ljgVVeh,76,69
3AhXZa8sUQht0UEdBJgpGc,71,69
18GiV1BaXzPVYpp9rmOg0E,69,69
4K1imZQQ0yKtJ40vGmUajS,67,69
1lqMLr9Wj7SM2F9AikGcxN,68,69
52vA3CYKZqZVdQnzRrdZt6,68,69
2WOjLF83vqjit2Zh4B69V3,66,69
3RkQ3UwOyPqpIiIvGVewuU,64,69
4uYwlMp841PLJmj1gJJwIq,64,69
3y4Uza6K58JXQ7RYya8ZI5,62,69
1k1Bqnv2R0uJXQN4u6LKYt,84,71
0bRXwKfigvpKZUurwqAlEh,81,71
3M8FzayQWtkvOhqMn2V4T2,73,71
4gRA0i5sxx3jAhHaVjPnUN,70,71
1qfDfZAvrkSAFrAR2FTQDv,69,71
1KywyxekfDEp3Ym7YP7S25,63,71
262qk9k0LTyMXmjH9YT2xU,55,71
0S5ZoKKZD3bllkvhEoPimZ,57,71
0RTPZ8Yd44dsoR3uSkK9GT,59,71
0vJ3Y2MnDXi4hpxSeQdQEC,56,71
29U7stRjqHU6rMiS8BfaI9,79,68
3HuJDcOWx0gE9Yng2uWY7K,69,68
3yYfoYGVpriV4fG9L1ogsD,54,68
33GkcZ89Aj254FaJoFwCl9,40,68
33jt3kYWjQzqn3xyYQ5ZEh,65,65
2gNjmvuQiEd2z9SqyYi8HH,67,65
63kd4m3VFxcJjPVVtbVNAu,68,68
4Kh0X8pMk2yIFf4jnGXrTZ,30,68
5OLmn2zkijgVleNhMRjYQp,33,65
5y8zb3grlQonjdqd27K39T,65,68
6FLwmdmW77N1Pxb1aWsZmO,73,69
31TAub5WKWEsVTJcdksxq7,58,69
0y6DSMwFO6cLKN1XB85cGV,65,69
0zvv76DEro0MMox8eLbK7D,56,69
14EUcXXpqrC03Dzzdj8bGr,59,69
4MJ4El9vcKHOQT2RNIhrh2,63,69
0vDwe7rbzdVeGsfelTTrG5,63,69
0VmzazQQ0Mo1vJldr5NxTW,62,69
2m8MwTvNHBYIqieOoQeyuY,57,69
3WdBXPv7WUY9fZ6YyTpX6M,60,69
5W8YXBz9MTIDyrpYaCg2Ky,83,70
1UREw2MCfU0xwBzCAjxlUD,70,70
24z528iI9kZu5LbkLainjI,69,70
6EaGMOSWL2LndwY6gClBaD,63,70
52KlXDEkCkgZxuMjSqzY4L,66,70
2nUicn7YuS1bo2DqgELtj0,49,70
2DyDyOW1hRYFFaMhBCAHJ9,66,70
5cRPdqpWkaNmIbPi6wJDg2,59,70
1eRgyfyizDWISeS99kwLNC,65,70
2Ll44WxlG2eiqL6NtEnf8M,64,70
7ACxUo21jtTHzy7ZEV56vU,80,70
7w6PJe5KBPyvuRYxFkPssC,75,70
0S3gpZzlT9Hb7CCSV2owX7,70,70
2E7W1X4maFFcjHrVrFA7Vs,67,70
2ov8L95QD25TLpZAZPYWXL,66,70
5axOkQnmQmwtjr4bv1Xt7i,69,70
31dqpLUModJWNbxrXu6TWd,65,70
78PKCefXwDLbl4FVO1Pjzh,64,70
3YYnFEXCLNbaWuC0hIEnIS,56,70
2lcfGO79t1PqcXc2Mbxyd5,56,70
2WfaOiMkCvy7F5fcp2zZ8L,88,70
0HoaLXRp7jJtdQFunUyUGc,66,70
5tewIdMVsaJWN19ZnmnPNN,67,70
6NK9sI0Lnsiwn6I0MbWWxn,63,70
6c9nkeetGbsoXa7d5E1wHa,65,70
2ejkRnZWPACfuqr06gFw1w,63,70
6a9O11ZNVVkl6zMrbdO3p3,62,70
7htt7UuxHL5wneOcMWJP5E,62,70
5pzEYTNR667VbDAUmMpF0S,58,70
5OWV0zaieHKpIW5O2EbRjy,57,70
6imjJij6aCM0IbbODUzJQn,81,70
549Go7a66CX6k523uK9kUv,75,70
2cc9k15AifO7RfxxuEExkS,72,70
2C0hJUVjp7FSchyhYiceJq,72,70
6VZivrPxu9MJ5rIPIERg56,70,70
669npuMwVlYFReOpYFYxwH,69,70
4Z69VxUgbZyMX7uN6Xg0q9,70,70
74BDVL4TC3P8wyrYViuVjO,66,70
6wdIe1ep26qiaIaiHF5b9F,64,70
2gvgvbokPJZ7Uw5u2m5LeP,66,70
5sFDReWLrZHLFZFjHsjUTS,77,70
6gZVQvQZOFpzIy3HblJ20F,77,70
2JuasWPUodaUxf5nwNpciQ,73,70
0wvIGFIgbyz4JNwQhZgTv2,72,70
4A065x9kJt955eGVqf813g,72,70
7FRfYOql61DGDp9VPPe2qA,67,70
4PtZE0h5oyPhCtPjg3NeYQ,66,70
5Ds35L9KpUDKgSxZ6whuoQ,68,70
6HnZsLUDrG3HTSbh8sq2u3,64,70
1DCdIWCE5UFiObCsTSpKFv,63,70
4ukUoXLuFzMixyZyabSGc4,52,65
65irrLqfCMRiO3p87P4C0D,53,65
33jt3kYWjQzqn3xyYQ5ZEh,65,65
0KBvapFwuz8gPKu6Gw23WN,54,65
19NdiithlwC8EfytiHVk7a,43,65
2gNjmvuQiEd2z9SqyYi8HH,67,65
0si9tjG0DZWkgydIyJBM0N,41,65
5OLmn2zkijgVleNhMRjYQp,33,65
1ta7346unwX9mJOqbSB9wD,38,65
1V4NaFlrUCK49MXcdOcVeS,57,65
4PEGwWH4tL6H7dGl4uVSPg,75,72
1Hv1VTm8zeOeybub15mA2R,82,72
7H3ojI1BsVy0dEJENqMt1k,73,72
1oaaSrDJimABpOdCEbw2DJ,69,72
65krtHkaYLPr0mEbjL61UP,75,72
1j2LuIf7mv15ZVug1Xy5qz,70,72
0sKfhhj6hYyJIXnTiZV9vf,68,72
4tReFKumS5bcFahdXDiM1b,68,72
6KIS5YIZAyeiFNx1aE1OhY,66,72
22QiTJqDn1BIRSh4mkNJ5w,62,72
3vZO25GdYuqFrR1kzZADnp,75,65
1rJM37Dd4OcSJvzI84yCcP,70,65
5bUVHuzQh5mkvMPjUU074i,64,65
52PgJoRz30sRQGOGqXYKdX,60,65
4VSx9uyg0sZpdnygVar6pE,51,69
4wwRROf47MXBX5u5Knwixx,60,69
6g5ov3aSDUvvDkQKIcmZQI,58,69
2HAVFycrhtbmLxyyxpm6JI,57,65
28hgx2bWXcaBJeC9zVwrBq,49,69
6392zwQtXyJulL1MTqyZeP,44,69
3Dgmyz32dxvtxvUTPS0CUI,69,68
0ROMalDdNg3L2HoZP4qFyJ,66,68
1Ojz92vyPK4fJ5K8RVnV5u,66,68
64ZxBE1ZgK4C0lGljXzDcG,62,68
7HB1REjjalFLSXgXlAAwFs,63,68
4sCgQZkwhYlB1a8ocpiWRr,59,68
7njAZhca4o80qQdCgyEWya,56,68
2nnXe7n3Vivs7OfQKRsfWD,58,68
0VQMAup2VdeQWLCvM14Uz2,54,68
0iOZM63lendWRTTeKhZBSC,78,70
5y788ya4NvwhBznoDIcXwK,75,70
6QhXQOpyYvbpdbyjgAqKdY,76,70
76TZCvJ8GitQ2FA1q5dKu0,73,70
6l8EbYRtQMgKOyc1gcDHF9,72,70
4Xl2PrS3DJqqSKXCo6Uhv9,69,70
0djZ2ndRfAL69WYNra5jRC,70,70
5MbXzXGbqobR8xPVPs8OXA,65,70
6dfhF1BDGmhM69fnCb6wSC,65,70
1eN42Q7IWRzRBq8eW2Y2TE,64,70
1M2nd8jNUkkwrc1dgBPTJz,76,69
2Ms33RTRCT6gArrpcrPxmo,75,69
7oQSevUCbYs4QawXTHQVV1,57,69
4lO57zZGFcj7vSY4QhfVDq,69,69
5NlFXQ0si6U87gXs6hq81B,70,69
0SLtqCrXBRrnkxSOMA3X4W,67,69
4kSKacywUJHdhyst4PL6pl,68,69
7jBePLCZlKuEUc3rSc6izU,31,69
4dZ3V71vsqSn9MJ18y8YaJ,44,69
6yM5jM2eAq3k8NojZ7dLp1,42,69
0V5cvmTKsYmF5FmGGEAfmS,85,68
3AqPL1n1wKc5DVFFnYuJhp,69,61
18oB9NlhCMSzlte5KAj5tl,65,68
5fqYqPWlfQhIkcUY3XAJlm,67,68
4ZJXI6GhniCI0kSuin51lF,65,68
1GIPP103zfsythULEpsmdw,62,68
5sQumEFLTZ7OWMbKg7Pq0J,58,68
1e1a7eAlICks9mch3UVsEH,54,68
7sybHzhjxg2vqSVBCY4u7t,52,68
3VtlSKbs0IjVeeRV4otHNT,52,68
1gZ7i4qxXkHZb1r6eioaAP,70,67
0YImOCkIJ2PWhCXaURCZnY,74,70
7gKgd0P3dAAePiSQQBqrlf,72,70
1NHwvBmrUje4L1dxfWnXCH,66,70
0bzX26mfmUi0djOLemE2b8,59,78
47wZfF4OdME3xkIPhhpSSF,64,70
3HVJbdz0V402U5YggQK4Ao,61,70
6OquGsVTLqZHyxqG0PLwFz,56,46
0xDxS2g775ttrfrwDQl9f8,61,70
4SnTf4ixVZCfQtxHNhky0T,57,70
1SV1fxF65n9NhRHp3KlBuu,57,69
78TTtXnFQPzwqlbtbwqN0y,80,88
1Qa0Y05al633fG8f9Peytc,67,69
1db0gbTSKdRQum8VlbNkiO,68,69
28kOGtTZzbfQ8fMmTwjRFq,64,69
3gcAVW0ZYaajy5PK9dAhut,61,69
3fVSMbeq8tY3G85yxcJwRU,60,69
7zE7VClzAEYa9nUDC950pT,59,69
6qYmf2NjhDfsF7x5U5DUOf,58,69
4w9Uex2WJC3QCawt8vLM05,51,69
6Pur3hWy6Nzc27ilmsp5HA,82,70
6TqXieeBcZZHyaO14hQpKx,74,70
6OKhBvddAlWxxFnjbpilhu,76,70
1lAFWiaVhJhvQ5Gtzp6vSu,71,70
1AERsDlEADxcp9WtjZBtiU,66,70
7eKkXV2jH4xGefItHAUk9g,67,70
2JlVEgNJwskpAGSudKPqLD,64,70
71AMvL4Fey4MwxQShk4VBR,63,70
11AnIo9kTnjhtD06y5Zd5O,63,70
2SWSDlNAMZC3ILXZoKEKVs,63,70
1Wrzhfa5bNlqvsnCztz190,80,70
6tu2FHuKL9C8pwNrityweQ,77,70
3quyxN3SapEsojxk1Uw10K,75,70
1XvfncS1t4BNkh37klHeqj,69,70
1wncA7mz0ntqvZ8UzFokGk,68,70
3FifroUyur8j5mTM78WuXQ,60,74
78FJd3BMjDQCA1Hh2QfKqS,66,70
6IeJcGYibtUKl9QnAupnYi,64,70
3q6Ta92jThS5sOK8r2YSBD,63,70
65Lg0BbJnzTIPMlnXN3Knv,61,70
5Qnrgqy1pAm9GyNQOgyVFz,80,69
0oTtnnedK0C4unALxVTPhz,64,69
5c9qm0bMYawSyRNUTmUMs5,58,69
73uJybGAhwGRD9MZYrOmTY,65,69
3AyuigFWbuirWHvidbMz8O,64,69
5iR8v6fTc33LDo2t4w3342,58,69
17UVxL0MYEmKzXppfUL5in,63,69
12homE4JpBey5cckgoepR7,63,69
1yupbrI7ROhigIHpQBevPh,63,69
4Zts9erRexAxILn5XjSwUN,63,69
54X78diSLoUDI3joC2bjMz,76,69
62LJFaYihsdVrrkgUOJC05,76,69
51H2y6YrNNXcy3dfc3qSbA,72,69
2I1W3hcSsPIsEJfD69pHrW,67,69
0QeI79sp1vS8L3JgpEO7mD,67,69
0aPaGIX2QIMAH5SMp0VEMe,61,69
2QSUyofqpGDCo026OPiTBQ,60,69
6fBwVe6udYdnRqwqo06if8,64,69
2XLAzm8bMDSI7MhbRW8nVj,58,69
4N1dFbXmRng8qJ3KdJrbLr,57,69
0b18g3G5spr4ZCkz7Y6Q0Q,79,62
3WMbD1OyfKuwWDWMNbPQ4g,75,69
67hbP9PFQZrb4XZc3TzB0s,69,69
78His8pbKjbDQF7aX5asgv,71,69
3pf96IFggfQuT6Gafqx2rt,73,69
5jkFvD4UJrmdoezzT1FRoP,66,69
1BqnZOkYJbvYLOhN0qPJDm,68,69
2YYcLUtmPR44ERAQA7DfwZ,28,69
50rcUhHimavzT1qq6QrgMG,59,62
4MvGHDenL4t9JW1RHB4rK2,62,69
7jWbXvrgdbkajU8L28ahn5,72,59
5iis9J2sptrUy0VIpFVIg1,70,69
7nVQ8mo77KaUvhUQzh4vMy,70,66
2xYQTU2bbg6WVAmpY1eae4,65,69
4REjaHRPmVb7btssqChJSy,64,59
2uRVPeQbsEpRQD0DKr1WTo,62,69
74ft1k0SgskENu7H61ZXdB,59,69
0vcJzE2LuNY9aoq2hdMjHZ,67,69
2hckAvL66faAcR0Fk64hj6,62,59
6ivUoajqXRNVIyEGhRkucw,61,59
3yrSvpt2l1xhsV9Em88Pul,83,71
3lh3iiiJeiBXHSZw6u0kh6,76,71
2hjAc6x8EoSLhGxRNg8KEw,70,71
3xINh6YqkLfucEtjoa4x7D,70,71
683b4ikwa62JevCjwrmfg6,71,71
1VsGYaCBFjCVudtX9IGqDg,67,71
4w4Shi3xjbZBDGuhLw5LsQ,66,71
1A7hIo1C8jacIQ5ZiCjc8g,67,71
3n5iUh2Z6P7cnWins22W0F,63,71
4beWEVoUbjSziAFPy8voaF,63,71
0Q0IVlqMV64kNLlwjPj0Hl,80,65
0uEp9E98JB5awlA084uaIg,79,71
3vZO25GdYuqFrR1kzZADnp,75,65
2VjXGuPVVxyhMgER3Uz2Fe,75,71
2GFExyKXf9383tSRSrEHEt,72,71
1rJM37Dd4OcSJvzI84yCcP,70,65
1Q0lOGB52skgfzdcq233vs,64,71
7x6hO9VMAee9x1iWaeNkL6,64,71
71XhXay6rKPZCVAaDtFlSR,66,71
7iCs98iS5n6KCI4q3H7zp9,64,71
4OAPnWJ3J5w4c4IBLh2chn,70,85
67awxiNHNyjMXhVgsHuIrs,72,76
6o3s08kk2fQI37vxGZDrJ1,70,71
7w8SYlPLA9bqj7vRHvYNDz,59,71
4q5pdsB1bsZRu9BgewM7j9,50,81
4GwXdVLueKZ8YhYjZmWtYh,62,67
1Oenqmtbzt331Pgv0ODfS2,57,71
23YaKmzWDeP2wagOfz2mUY,60,85
35x6JdLCr4VWWR5ShNoAWo,53,71
6U4nu8u2Xr1TXzcoE3Kimd,52,71
0tzixmHNQfE6S6SirSToxW,74,71
79mdw3IznNCFsF7R9O2KGz,75,71
5NSJ0qoxwbO26tVvqpL4N2,72,71
7lOzUJzsELALh5FQsPKTEn,71,71
2wlptOJ1g5fvLdu6ruKCKU,69,71
2sKo5u6IppUEudIz265wYa,68,71
34hM4PLlhyBysgL50IWdHf,70,71
199LDzwbUTc2wEroyRxhBM,66,71
1sJFu2pvYJhtEOo9oVe1TZ,69,71
2bHEObIToIMkdZRXsC04Kt,66,71
59kHPbwyyCApYA8RQQEuXm,76,71
6lyKOW0FNW6aAZdKVgoM8m,69,71
2IY559smG7SXYk229NA2Vl,70,71
1FV374EPG5CrjdIbIMLkcv,69,71
07KYRDFf8Q6sqj4PWCP9vh,70,71
3oyByfBYegVEDwYyqx9pRd,66,71
6oo0HD3mrcYtzApYeYsS4L,65,71
5RuCWf4bJC0rqA05b7nWfd,64,71
3nKLfeoq3YedJIZqvRW3Qz,62,53
1M1HscO3JywTvswsVx1GcI,48,71
7H6ev70Weq6DdpZyyTmUXk,80,70
1Oi2zpmL81Q0yScF1zxaC0,74,70
2Mpj1Ul5OFPyyP4wB62Rvi,73,70
4pmc2AxSEq6g7hPVlJCPyP,73,70
69XUpOpjzDKcfdxqZebGiI,68,70
41nT1Sp6ChR65FbsdLlFHW,67,70
4dvQg9sD8k9y4qiEURuj8v,63,70
7o4HtESXicUqk3oRqngIsS,38,70
4FTOpNYcGxnQdGNWSxIcio,63,70
1urmwhtXPiakhcqvqUi3rp,66,70
0vqs9bIFJgk6X9LvlatKfp,65,71
0Lowb1wBPXduf06FTGRI46,64,71
50QgKV8vabHHc7au535IqK,61,71
3M7WBL64QOmuPiPjhySCJW,67,71
4Ic0MrnJyQE34VFBKwM3I7,68,71
1pIdEhQdhlZShpe6GoESfY,59,71
5n3wmq8bfX0Kq2PHsAtIpm,65,71
5k0RmmWmBJ0NS1RiYViRhL,65,71
5E4c7wdomBD0tUkwFPdkee,56,71
2NRicVzJdl7RKRQN0YFhNU,59,71
0tzixmHNQfE6S6SirSToxW,74,71
0ElaCi1Qf86iEWhsxCw5h5,47,69
0fC6Szw2CX8XZYsydOLmVC,71,69
10PwPpr7BBxYon3pwS7k5G,67,69
5YndFYZkywO0F5taLwCEQR,68,69
6CYf0PlFE36q772z8qrZrT,65,69
5PSES4lFkqiLk2ERayuuha,64,69
1uDXGhm8Wgwpmzgm8k1F7r,65,69
78KzU9VKRmDrEO6EvZlQRG,63,69
0wufjHVeAw5rP2G6bwGiio,46,69
2EjXfH91m7f8HiJN1yQg97,67,54
09OojFvtrM9YRzRjnXqJjA,40,54
60jQTAr2OkFcV4SWSRz3st,65,54
0MKnGJzNdEqOscI6xu9R3m,37,54
5JccvAiwcZ7n3urnXqWPsG,56,54
4LJcNiq2pBb8OeqrGdBJQw,56,54
1U9n0AGpu9X69SeaMJfs8R,52,54
6Eh1XqjaOX2BVL0hVCnwb0,30,54
6en4NMn5Mac3lqJKNxUdaz,49,54
7xrpNuqDgFlf10X93CwixY,25,54
6zMUIb4uce1CzpbjR3vMdN,76,69
6pWzCKTrKrwbUPzY8RLCoP,72,69
4wHkV6OpCanrNg2PRNhWjM,63,66
6dZ6qWl1e9GsMndBG7vqB9,69,69
2IyL2CyHoenwQLds5jSuqK,67,69
6CbcdeTQKj0qTaZTt0xkdk,65,69
6cZPfzVtkicrA3CyjqYKhu,60,69
1KgqMmNUqRdXqZhR4PXtg8,57,69
6ZIR3HiLbpy5xPAShl2a7u,56,75
1xWC2YE7OEcgQd4w8Gqa3p,59,52
1IcR6RlgvDczfvoWJSSY2A,50,55
1Wf14bTyb6UeKojy8ykPYm,38,55
4r87anpJZfl5p6OsBZnrZs,29,55
24AIahNHzBxm9S12peXbnG,63,55
5ymVfeMK8cDew5vzntTuc7,38,55
4A742PQbmGq3JVJ7aKjk2K,22,55
1lLRi0LvCwKaKONxzoeJfj,48,55
45FLu3nL1iMYXYPzhqLdko,57,55
71kwIDWJ0xClRjxvIey6D0,54,55
2GT0m2rWbW9S8A8zAte9mA,35,55
4vmPvQY7m6MC77mKDdJIkD,71,71
5Q175erZOZJZHKaZzJFYDN,70,71
3HZCMyuazaSOLgXexcMASl,70,63
6lMk5sY36yHg5vY2Q29lJd,70,71
636y223sbqgNNVeH7s5qkp,69,71
2eraB6aW3YLpAJO22mO4GW,66,71
45eHVUfCCQgcxSZ0EO1bZq,68,61
4wrq8qLtW8fhIq6agng9Mv,68,71
2cpTtthg2R3PMRjkxOJJyK,64,71
6765SHKbINOPj3EJFnBGMs,65,71
0HIhSuAe5lq7ywxqlAt5Nl,65,71
6Aw11M9NT2tBeEj3mPKrjy,62,71
4Z20Nlp53CuArdsy0VbeTb,70,71
3pANwjrypucSkTOQdSFbEK,65,71
6cXfVLlxp3ahOSCmV1V3AW,64,71
2EVaHMfXlWw4ANf6Mb8c5P,66,71
5wS7PiSLKlJ9eoZUcmn4gt,32,71
4lHoT8PvMpMg1l5kdxqNmD,58,71
43y4wpk8iKaLAY21CsEmst,60,71
1ZuGpzhHB4AI9nCC5AIJfa,43,58
4anqYZt4APNlFwQixpbdZR,70,69
3F3R4uyTMkX9jRCEVVmdz6,63,69
6C3yPXYG2NJYlIYVe5J7hv,63,69
2n7h09QrGitVul66b2D8Re,59,69
4dTtYVQzlwBMpVyQ4h3wy2,60,76
2Lj1BSSrmaFPH2aEPCKyth,57,69
1JkrWCnQrSZpNRxpAMXzlW,57,69
2El2AmJcz6trXPVeXamGYC,53,69
4fM3s8EijMqI2vzL7V58YF,33,63
1EGIeHEvMZh3MNkIn2itUy,51,69
7wy9gDTUipeY35NKn45ru5,70,71
44xBxtfdZRhAXWvQD7I0x7,68,71
2rP7pI2WpMWcUraYAX2xiT,66,71
5ogI17YppHAaBZlzitwyxE,70,71
2EZbRSf8OVdFvtQY4QDv6O,66,71
0x9154bA7PgqF6Za1CtszP,70,71
3KIzHvtx5gJb0HEPEJsxCZ,64,71
6KBRNsL48BmRcQzUq1oSZq,65,71
6dDHqJjTWOmWaAutbEpiwT,64,71
4UqZRNx9idkEeO9Nj94ath,65,71
0cgwdBXXlPfXJXWf3wMs32,75,71
7hMKAmUlUUYa5qEiHWK4bk,70,71
7tMn4y7eBEMcUFIWZPaHCM,72,63
5DYfTyqUNBmOnQtljQjYk2,69,71
6H1hnJRQOGQ9djPL3jNu9G,68,71
6mmGbsCqf5e8vxv1WodYIG,67,71
7lnRiEP7BHXuILXNY9MH8f,69,71
322xF47eamMLy7tFWtJHzF,65,71
59eeV0SIeyd431uyjAWCRe,68,71
4QMZ6gwFTLk9qOhaQsGIxf,65,71
1F6BAyY4iIzHiZCnUIZDbn,71,70
2LaMe6cSGfsbu7KUA8UBoJ,67,70
3EjuEvxoNgHV6urIdPA4cl,68,70
6mVWXZDsMguKrTHfiCyIVu,63,80
6oiKbZIaQ8A0Rnsq9jMJ1E,67,70
0Ndim92MYsrFSseD9gbBcg,67,70
6btlotyCLtZUlZogXYSLCy,64,70
21Pr1VcMqYrK2VOIWqzkNk,64,70
3DqQhY5S4RIWIoFuowD7kX,65,70
3YrTZUat5cgeVhrxEZvG1d,63,70
7sVEoPc5ZUUQerRkgTypUZ,69,69
4sJ9X27MSCue4d0t48MXwe,66,67
3km6pEkxF4OLJpMDz8nNSQ,61,67
417fjHB7tqIaovwPvWskHX,58,67
4qPwLohB0tei9j5UBz66UR,53,67
57zEYntUat0ofbFpoicN26,67,67
4oglYe270D9yn6Gc0JWc03,58,55
2YmXGUx32C3CUEgcAyHcGf,62,67
1GjRIaC1VRaPw8cl5CAjuF,62,72
78g1KU3zvKQLS5emtG9Xiu,62,67
6H7fLdt0AeWpuxUKXuXWrx,75,72
4vlMdXsRpAIXYggwbNHZSv,69,71
6Z8oU8xMOie24Cflh2Sw6p,68,74
4HDzsx1dJKbuL0YkffBuBm,65,71
4HVwh8LFjuSrqYVOGgKOIB,20,78
6Pb8yzyD30gPhVLnZUEiZG,67,72
6LgkoexFvjZ5V9qG8mYV3l,49,72
5jkH9Pgv28mW9ve6uGtohT,65,71
0ZGicTeWpoIMpJax3NAuhn,61,72
5FfRt0NaBuDIHpRgsiCkWu,62,72
4H2ILdDNn6jkE7REM5skJC,58,69
1wIfq9Zul77qAtokyLTlXr,71,71
5jOi67yXzjpMdl6KFNWSIe,67,78
1qfanYrmrh7xDSvt15acZ3,65,71
0lZ0BOfkjnBslRqTJgCBop,66,71
19O4hCGGm95UhvIyhwnNT5,65,71
4Va9qUpMta6PavfMwYI8MI,49,71
6rHDMFYZMwHeQZ6084qFHq,63,66
6old0mA1IHi5lw2yLv3ri6,61,71
2uddWiAVaH4owVLOHZgjGp,64,71
1wIfq9Zul77qAtokyLTlXr,71,71
4vlMdXsRpAIXYggwbNHZSv,69,71
13wIQbwSuQ4YFvDvtQgSVc,67,71
1n5gnI3Wue9WBpYFOIQNh1,67,71
2PPYZHvvu02e1pSdE1FfvD,24,71
2WO5nzB7QtKn9ZRc9Jkalt,67,71
1dmTEETgoWQVeNZb1g8dZc,65,71
2bageubuN1HjNZwTNlyh0v,65,71
0ew71PqPi7ehntkabL9W4c,64,71
4HDzsx1dJKbuL0YkffBuBm,65,71
6ZOBP3NvffbU4SZcrnt1k6,82,69
3NLrRZoMF0Lx6zTlYqeIo4,78,69
3WbphvawbMZ8FyqDxYGdSQ,72,69
2HIU8kiFo9sB5ih05q8wgP,53,69
0uybt73QFXaLCoxuVf6fhm,66,69
3PbHle8KhJp6GuO1jLdEmQ,63,69
1aC1IBAETh2XYGOE8kCC6t,63,69
3THdexHRmED4euIY91Zrxc,60,69
0nNVR2iDM3eVzEgMi78vQm,57,69
6cJRjKolnLTz0Q0TbwJaSv,60,69
5G1sTBGbZT5o4PNRc75RKI,79,69
5lN1EH25gdiqT1SFALMAq1,74,69
02bJ6uGeHKfNOhIc9qyA8e,68,69
0grFc6klR3hxoHLcgCYsF4,69,69
1PXsUXSM3LF2XNSkmIldPb,69,69
5BvuyYHjA98IxU0nQUGzZr,17,69
25YlltWXRb9k7KbrEBRuhJ,64,69
2MVwrvjmcdt4MsYYLCYMt8,65,69
3Hx7RXqCS7Kzjy2ot2q1Gk,64,69
5lJUXSjRjevVy7I3P87wuK,62,69
2aIB1CdRRG7YLBu9hNw9nR,75,68
3D0bXrSv7O73vOaGOG8J9c,68,68
6pfdW2NouUI3ZnugM7r0G0,67,68
0cOyhnhy13lc5G5nr4EF0q,62,68
07YoPdPfhQ62iNztZvOlDY,61,68
